line,pred,y,n_fields,population
C2.456.89.0,4.278259799549021,10.163107,5,456
C2.485.213.0,4.27800100745908,-1.1109027,8,485
C2.460.104.0,4.276924964604809,-4.055754,5,460
C2.480.122.0,4.275034059936796,2.7028975,5,480
C2.457.89.0,4.2749658781129725,4.508055,4,457
C2.461.6.0,4.2738737385932675,-12.2503395,6,461
C2.485.210.0,4.273835794295982,9.7111225,8,485
C2.451.115.0,4.273215724735107,2.628905,6,451
C2.491.44.0,4.270316033615144,21.287748,6,491
C2.457.11.0,4.2698015518629475,-0.9577199,4,457
C2.454.122.0,4.268356866840247,14.294388,7,454
C2.461.140.0,4.268302181900074,2.6140563,6,461
C2.459.60.0,4.267415420731449,-0.5979449,4,459
C2.452.53.0,4.267203276075674,1.6774304,4,452
C2.485.218.0,4.263099634484842,-0.1688652,8,485
C2.479.53.0,4.26287597985559,3.4023626,5,479
C2.459.114.0,4.259771108218378,-8.338395,4,459
C2.461.80.0,4.25642083452743,1.7659116,7,461
C2.495.175.0,4.2562630925011735,-12.783031,6,495
C2.452.275.0,4.252980406575666,-12.563894,4,452
C2.459.29.0,4.252828637195441,10.627705,4,459
C2.453.24.0,4.251377003125759,6.634607,5,453
C2.500.79.0,4.249046120681979,19.96303,6,500
C2.457.119.0,4.248448355410398,-7.195945,4,457
C2.460.50.0,4.245035693866018,-5.440031,4,460
C2.451.81.0,4.243824902380465,8.73093,5,451
C2.456.159.0,4.241946325263832,5.9052863,5,456
C2.480.53.0,4.239224884118124,5.9134574,5,480
C2.486.118.0,4.238533998162531,5.246851,7,486
C2.495.153.0,4.237754038993984,10.714006,8,495
C2.457.19.0,4.235712084683707,2.2919052,4,457
C2.480.48.0,4.234066777688266,-6.0148826,5,480
C2.459.42.0,4.231742803408717,7.4104023,3,459
C2.499.182.0,4.23066402607766,-18.177454,5,499
C2.487.87.0,4.225984666069063,-1.021691,7,487
C2.457.57.0,4.221888223064081,16.37113,4,457
C2.452.97.0,4.22135981157653,-30.368069,4,452
C2.480.116.0,4.221341759351309,-0.4410025,5,480
C2.491.180.0,4.219594992492175,12.7110815,6,491
C2.451.161.0,4.2186500858144464,-14.209612,6,451
C2.483.226.0,4.2182559670415865,-5.9571667,5,483
C2.480.93.0,4.218144350963633,7.4463177,5,480
C2.456.50.0,4.218030744518919,9.909766,5,456
C2.456.86.0,4.212794414979661,6.5927467,5,456
C2.459.74.0,4.209552130960533,-8.048095,4,459
C2.480.133.0,4.209487130682575,-1.9775025,5,480
C2.479.68.0,4.207934381185714,9.849476,6,479
C2.499.106.0,4.205364691875558,0.527121,6,499
C2.461.75.0,4.202237541548944,-2.4858024,6,461
C2.497.249.0,4.200975111066461,-2.9196851,5,497
C2.485.127.0,4.198648925045767,-4.59234,8,485
C2.457.35.0,4.196534663412038,10.13488,4,457
C2.482.131.0,4.195611737609833,-4.959514,6,482
C2.451.94.0,4.194469543472574,15.296955,6,451
C2.487.119.0,4.18988229587063,-6.7761464,6,487
C2.457.58.0,4.189554682405024,-4.9448447,4,457
C2.485.56.0,4.189114548299736,-9.319452,8,485
C2.457.77.0,4.187003444031685,16.73753,4,457
C2.487.155.0,4.186409678846997,-7.604434,7,487
C2.456.42.0,4.186044448485826,16.775827,5,456
C2.457.121.0,4.186007014515163,5.36758,4,457
C2.456.54.0,4.184388644928939,-3.4898734,5,456
C2.452.140.0,4.182990842614628,-1.2675196,4,452
C2.451.23.0,4.181798027876085,0.26821008,5,451
C2.461.91.0,4.179368137066261,-10.307488,7,461
C2.485.89.0,4.178285697649856,-1.1211519,7,485
C2.495.154.0,4.177414470525872,-5.539018,8,495
C2.487.36.0,4.177304357562547,13.798181,7,487
C2.451.13.0,4.176864438868683,12.598391,5,451
C2.457.59.0,4.176416919649394,14.65923,4,457
C2.487.110.0,4.1744552521579745,-7.8223624,7,487
C2.485.66.0,4.173574628519825,-11.976498,7,485
C2.487.132.0,4.1727810563015915,-1.3083624,7,487
C2.459.59.0,4.171470220143411,-15.09557,4,459
C2.485.103.0,4.16641420988847,-11.368228,8,485
C2.485.17.0,4.163344552258123,12.169948,8,485
C2.461.10.0,4.162974759894518,1.0089155,6,461
C2.491.79.0,4.1584619961556255,7.8386984,6,491
C2.485.78.0,4.158299985208902,7.077547,8,485
C2.479.20.0,4.157761263591129,11.898242,6,479
C2.452.174.0,4.156613437848189,12.5979805,4,452
C2.485.118.0,4.153682861692674,10.421909,8,485
C2.487.156.0,4.1528657778665865,0.9906662,7,487
C2.494.80.0,4.150572310638609,-11.640323,6,494
C2.485.11.0,4.150067831598993,-3.67844,8,485
C2.486.60.0,4.1494676256593985,0.8725938,7,486
C2.486.56.0,4.149107561898682,2.7502224,7,486
C2.456.253.0,4.148265924460588,5.7543263,5,456
C2.485.155.0,4.147745055001448,-5.6342154,8,485
C2.495.69.0,4.146823595051649,2.8845317,8,495
C2.496.158.0,4.145161346295375,15.269459,6,496
C2.461.30.0,4.143813434463968,-14.913217,7,461
C2.485.163.0,4.143606666092778,7.967948,7,485
C2.451.116.0,4.1429150552417395,-1.2472283,6,451
C2.482.336.0,4.142213207324546,7.089687,7,482
C2.454.244.0,4.141007655454205,-0.33988324,7,454
C2.458.100.0,4.1403692145962046,12.964946,5,458
C2.497.203.0,4.139802956463786,-22.671059,6,497
C2.485.80.0,4.138341471244627,-11.662965,8,485
C2.495.151.0,4.136413056189825,1.7754115,7,495
C2.452.248.0,4.135749598731742,4.565655,4,452
C2.485.36.0,4.135592131836104,-10.198316,8,485
C2.491.119.0,4.134280446386108,0.07723186,6,491
C2.459.93.0,4.13412907135741,-8.31427,4,459
C2.491.46.0,4.130931652093824,12.220282,6,491
C2.456.272.0,4.130572372288933,-2.6068335,5,456
C2.461.74.0,4.129421033076526,-2.3093598,7,461
C2.495.199.0,4.128298631949698,5.651419,8,495
C2.485.72.0,4.126771653158211,8.5399475,8,485
C2.485.90.0,4.125899223212315,-10.563277,8,485
C2.453.10.0,4.121440178043876,-9.024415,5,453
C2.457.24.0,4.120347574558177,-10.180169,3,457
C2.495.59.0,4.1188267111461405,10.046307,8,495
C2.486.82.0,4.118542402298261,-4.1619263,6,486
C2.459.35.0,4.118337207046298,7.900005,4,459
C2.480.47.0,4.112940314860575,0.7695775,5,480
C2.495.50.0,4.111115757382202,3.2419486,7,495
C2.456.273.0,4.1076182492239885,5.7991066,5,456
C2.459.81.0,4.102882128092401,3.79133,4,459
C2.459.40.0,4.101415955534578,1.0979551,4,459
C2.459.112.0,4.0999500867974605,5.54558,4,459
C2.483.239.0,4.099022604804534,1.4949988,6,483
C2.459.117.0,4.098904509271269,-3.82017,4,459
C2.453.38.0,4.098903210503238,-8.116493,6,453
C2.452.99.0,4.098868289995584,-13.463895,4,452
C2.453.34.0,4.097420592112996,-0.898877,6,453
C2.457.64.0,4.097305408576695,-2.6476948,4,457
C2.461.116.0,4.097036036323671,-3.5373561,6,461
C2.459.36.0,4.0968674655271595,6.4488645,3,459
C2.458.112.0,4.095222303963089,-24.152754,5,458
C2.461.146.0,4.094650801535385,-6.902372,6,461
C2.487.63.0,4.0929824717660885,5.612809,7,487
C2.461.18.0,4.0910836174836716,-2.1673741,7,461
C2.480.58.0,4.090670294424535,4.6501884,4,480
C2.487.146.0,4.09000682784267,5.88177,6,487
C2.485.70.0,4.089781080243332,10.225597,8,485
C2.485.109.0,4.085297363493306,-4.857319,7,485
C2.459.62.0,4.084194280349014,8.489303,3,459
C2.484.14.0,4.084073391563545,-1.6177367,8,484
C2.452.226.0,4.083008150684025,7.72168,4,452
C2.499.176.0,4.082927235697293,13.140604,6,499
C2.485.203.0,4.080833423950428,8.667822,8,485
C2.486.89.0,4.078875885188075,-18.215092,7,486
C2.482.125.0,4.074558803774986,4.853924,6,482
C2.482.322.0,4.074010983502148,2.764401,7,482
C2.461.60.0,4.073437666642499,-0.29570264,7,461
C2.486.51.0,4.073284246562762,-2.948749,7,486
C2.458.101.0,4.072447018802034,-12.680074,5,458
C2.487.126.0,4.0711763286136,-13.875162,7,487
C2.485.85.0,4.071014016970303,0.1336598,8,485
C2.482.139.0,4.070272062728735,-7.3646307,6,482
C2.485.101.0,4.070024422408323,0.005659794,8,485
C2.485.15.0,4.069677931907354,3.3335598,8,485
C2.454.90.0,4.069417266924418,-0.15721181,7,454
C2.484.17.0,4.069363311489053,-0.25222424,8,484
C2.480.123.0,4.0673468170233145,-4.0402427,5,480
C2.485.201.0,4.064795697224253,7.7502847,8,485
C2.457.118.0,4.0632092905244495,11.4691305,4,457
C2.457.101.0,4.062174883096841,6.857205,4,457
C2.456.45.0,4.060353597006939,6.268687,5,456
C2.457.124.0,4.059284625264526,-3.09762,4,457
C2.456.53.0,4.058401918518068,5.1744866,5,456
C2.497.231.0,4.057911004594384,-6.0293417,6,497
C2.464.52.0,4.056641198081679,6.6535463,4,464
C2.480.137.0,4.055658672021868,-0.19580248,5,480
C2.499.180.0,4.055214832641868,1.2292876,6,499
C2.451.74.0,4.054569639963829,-4.835817,5,451
C2.456.108.0,4.053893929464141,10.275606,5,456
C2.483.181.0,4.053740514852579,1.1707323,6,483
C2.459.20.0,4.0531492952629,-9.03687,4,459
C2.456.134.0,4.052902061455684,6.6278667,5,456
C2.487.92.0,4.046820525845091,7.3027806,7,487
C2.461.53.0,4.043598441113841,-8.541874,7,461
C2.482.122.0,4.040098599147698,4.4466867,7,482
C2.457.36.0,4.0378795943070065,16.33858,4,457
C2.459.33.0,4.037741308110112,-2.754145,4,459
C2.451.188.0,4.036433470777244,12.944121,6,451
C2.497.204.0,4.034817699112628,-14.886724,6,497
C2.499.154.0,4.033750553827727,12.388988,6,499
C2.495.28.0,4.033646272665761,-4.059152,7,495
C2.499.120.0,4.0286804057287275,8.558988,6,499
C2.455.145.0,4.027889071288644,-0.30864742,7,455
C2.487.79.0,4.026866139957291,-9.354452,6,487
C2.457.97.0,4.0248130414727115,10.39593,4,457
C2.485.121.0,4.02096693397227,17.99716,8,485
C2.461.79.0,4.0205972451444465,-4.5223455,7,461
C2.485.174.0,4.020396764433156,5.8464475,8,485
C2.464.31.0,4.018908842228664,-8.449192,5,464
C2.453.66.0,4.017103276290771,10.836539,6,453
C2.455.164.0,4.009627446865199,5.0928383,7,455
C2.452.123.0,4.009449128456094,-8.564104,3,452
C2.456.154.0,4.009203828254197,17.596666,5,456
C2.495.195.0,4.006240580859194,1.2503942,8,495
C2.455.144.0,4.005402847000147,3.048502,6,455
C2.480.105.0,4.0030428551080846,1.9403375,5,480
C2.495.158.0,3.992738441199126,-3.9754934,8,495
C2.467.124.0,3.991347033891586,8.193247,6,467
C2.456.156.0,3.9894914184019616,5.3037267,5,456
C2.456.102.0,3.986568680475559,2.4684064,5,456
C2.495.146.0,3.9848740207533715,-2.3579433,8,495
C2.451.20.0,3.984293629715013,13.8337,5,451
C2.457.22.0,3.983997979505473,-12.027045,4,457
C2.452.231.0,3.9785577409222985,3.8217554,4,452
C2.451.64.0,3.9757662347233658,10.01785,5,451
C2.456.215.0,3.9722384261192354,3.4585266,5,456
C2.484.97.0,3.972050256955612,-0.88247424,8,484
C2.457.104.0,3.971318271164899,23.127356,4,457
C2.487.46.0,3.9703931665706906,11.49601,6,487
C2.485.188.0,3.9694943980996418,-2.8723152,8,485
C2.456.259.0,3.968801779484456,-3.7224255,4,456
C2.495.45.0,3.964118299899224,1.7230692,8,495
C2.456.36.0,3.963705578230033,7.3109064,5,456
C2.461.113.0,3.9626552921927183,-8.581759,7,461
C2.459.15.0,3.9624866728505874,-11.851345,4,459
C2.455.307.0,3.9582780738483545,-3.9085903,7,455
C2.491.147.0,3.95826351681986,5.769382,6,491
C2.485.40.0,3.955477354181147,-12.73829,8,485
C2.459.111.0,3.9535214279578113,2.803555,4,459
C2.485.216.0,3.9518522148148914,1.5039848,8,485
C2.457.108.0,3.9492152605901585,12.94843,4,457
C2.494.140.0,3.94835211136779,3.4732044,5,494
C2.497.151.0,3.947598890461244,-4.955175,6,497
C2.487.47.0,3.947417872744602,4.790452,7,487
C2.480.101.0,3.9473573007759986,0.4105575,5,480
C2.451.180.0,3.9418664856403027,-2.5801783,6,451
C2.451.194.0,3.9415213880427493,4.48613,5,451
C2.461.108.0,3.9392199278372035,-7.873017,7,461
C2.458.64.0,3.9391180591032193,-13.973034,5,458
C2.452.51.0,3.9371265994960045,16.287031,4,452
C2.480.91.0,3.9363458157676203,-12.2848425,5,480
C2.480.121.0,3.934555200178617,-18.701702,5,480
C2.461.82.0,3.9300163105805344,-7.845686,6,461
C2.487.153.0,3.9268352984785424,-2.9476192,6,487
C2.480.115.0,3.926124650171379,5.5181375,5,480
C2.497.278.0,3.9226228285508538,-9.921708,6,497
C2.461.36.0,3.922516212505244,-15.937446,7,461
C2.454.147.0,3.9212600859825657,-2.6743832,7,454
C2.455.276.0,3.916690196842754,0.052318558,6,455
C2.452.58.0,3.9118799357008425,-11.43157,4,452
C2.458.43.0,3.9104897243731593,2.4675257,5,458
C2.454.183.0,3.9092830449620384,11.165304,6,454
C2.456.78.0,3.908656431889907,0.64952654,5,456
C2.485.159.0,3.907727599351023,-0.9034652,8,485
C2.456.181.0,3.9063290617870874,12.182124,4,456
C2.495.88.0,3.9039647061089866,-1.7749183,8,495
C2.485.33.0,3.9038090328742596,-14.481441,7,485
C2.457.100.0,3.9003721414644446,-5.43172,4,457
C2.461.121.0,3.896896831320875,3.4070687,7,461
C2.459.46.0,3.895992254784696,2.8017051,4,459
C2.456.158.0,3.8956477924081208,-2.4036534,5,456
C2.459.71.0,3.8953034286261294,1.7893801,4,459
C2.487.101.0,3.8951383650204168,6.906709,5,487
C2.496.118.0,3.8947996112382635,2.7214084,6,496
C2.497.205.0,3.8940176648002565,-3.9590082,6,497
C2.483.200.0,3.892847977427948,5.867449,6,483
C2.495.165.0,3.8900724300101235,-3.0984182,8,495
C2.456.254.0,3.8880691441829027,-2.5758893,4,456
C2.451.43.0,3.887831682192462,2.9543216,6,451
C2.467.75.0,3.885018151875438,14.796164,6,467
C2.452.165.0,3.883631955034299,5.4883304,4,452
C2.457.76.0,3.8826899778725315,4.2045302,4,457
C2.497.250.0,3.881935607118633,1.2735751,6,497
C2.485.143.0,3.8808164697334906,10.161409,8,485
C2.485.102.0,3.880518663028713,16.331772,8,485
C2.451.177.0,3.8799161551224515,-6.267795,6,451
C2.455.152.0,3.879409885751312,9.521767,7,455
C2.495.36.0,3.8765309515917465,-2.5187309,8,495
C2.497.104.0,3.8761418077276923,-20.986609,6,497
C2.456.76.0,3.8735085359606503,-3.3286934,5,456
C2.487.83.0,3.873152765269259,-10.437477,7,487
C2.456.263.0,3.8729995752295876,5.3349667,5,456
C2.451.170.0,3.8721027139517625,-12.782195,6,451
C2.483.190.0,3.866552342196286,3.636649,6,483
C2.467.82.0,3.8653779080936825,12.142364,6,467
C2.456.32.0,3.8646504192834463,4.1329865,5,456
C2.455.297.0,3.864352104167687,-10.4023905,7,455
C2.494.66.0,3.8639968450306768,4.406844,6,494
C2.480.125.0,3.8611689363096566,-1.9154425,5,480
C2.455.315.0,3.8592965016407472,-2.790319,7,455
C2.456.179.0,3.8583452956069726,9.265286,5,456
C2.459.87.0,3.858314875326178,-0.27054492,4,459
C2.487.144.0,3.856643436953817,1.0765805,7,487
C2.495.89.0,3.853709640511794,-9.848156,8,495
C2.485.76.0,3.851316450823342,13.60826,8,485
C2.485.93.0,3.8507709401428247,1.9375348,8,485
C2.451.10.0,3.8478863848579747,4.7093215,6,451
C2.452.110.0,3.8470868408636862,0.39465535,4,452
C2.455.222.0,3.842677596632618,16.862925,7,455
C2.485.178.0,3.84129079397308,1.3644973,8,485
C2.483.168.0,3.841198476302244,-10.606435,6,483
C2.485.215.0,3.8374394859344663,1.2896338,7,485
C2.456.128.0,3.8366835833964634,7.6995463,5,456
C2.457.123.0,3.833296343707136,16.391806,4,457
C2.458.35.0,3.832033574535752,-3.3057141,5,458
C2.482.117.0,3.830327058331073,1.7519866,7,482
C2.495.74.0,3.828771853713478,-9.1583185,8,495
C2.480.119.0,3.828650676217754,-9.494722,5,480
C2.483.163.0,3.8286478803695565,-7.2500343,6,483
C2.460.60.0,3.82758539854555,-14.384674,5,460
C2.458.109.0,3.827005772078261,-3.5215743,5,458
C2.451.61.0,3.825876539656614,-0.18942828,6,451
C2.461.64.0,3.8236506926051903,-1.7871554,6,461
C2.497.121.0,3.823641287224112,-11.733225,6,497
C2.457.69.0,3.8231473944367447,18.768906,4,457
C2.497.232.0,3.8220202070266223,-14.642475,6,497
C2.479.74.0,3.8198374678930698,-7.7484074,6,479
C2.452.185.0,3.818216926989104,4.7780805,4,452
C2.483.151.0,3.817843823488358,8.722733,6,483
C2.459.28.0,3.8170422689411856,-3.9333699,4,459
C2.461.7.0,3.8162316182664315,-7.0235105,6,461
C2.455.240.0,3.8161116758525977,2.9739954,7,455
C2.459.73.0,3.815428542035786,4.98798,4,459
C2.495.125.0,3.814393489734687,3.1073318,8,495
C2.487.152.0,3.8142013082055994,0.49576256,6,487
C2.461.128.0,3.8137801245377454,-13.236245,7,461
C2.495.140.0,3.8106353349015687,-9.332281,8,495
C2.496.55.0,3.8084172552951525,-1.8744416,6,496
C2.499.159.0,3.808221953943278,-2.6347623,6,499
C2.455.231.0,3.807992253872406,-1.5169189,7,455
C2.456.81.0,3.8070041863443826,6.9919066,5,456
C2.453.54.0,3.8026939321270388,14.935606,6,453
C2.479.55.0,3.802462816904228,-4.2677407,6,479
C2.461.56.0,3.8007573019462977,-5.629017,7,461
C2.460.96.0,3.800668242698403,-15.078315,5,460
C2.486.110.0,3.800624849751442,4.349351,7,486
C2.461.67.0,3.798436264298602,-3.1517026,7,461
C2.457.94.0,3.7969811405260674,18.073206,4,457
C2.453.75.0,3.795191734325454,-1.5384936,6,453
C2.453.43.0,3.794933393399988,7.0343065,6,453
C2.458.7.0,3.7942482338108143,4.1207657,5,458
C2.461.143.0,3.793832018574499,-11.816445,7,461
C2.456.283.0,3.793826369601029,-2.7704935,5,456
C2.495.4.0,3.793090749559973,6.887319,8,495
C2.499.102.0,3.7929509843850977,5.5723042,6,499
C2.461.50.0,3.7894384204193856,-18.67736,7,461
C2.451.66.0,3.787995259729685,4.55037,5,451
C2.495.135.0,3.786853307512526,-4.663893,8,495
C2.461.86.0,3.7866514672286065,-14.214917,7,461
C2.480.107.0,3.786364311891503,-7.9363027,5,480
C2.455.129.0,3.7861546314887753,-5.7539616,7,455
C2.459.10.0,3.7847588737899276,3.43333,4,459
C2.459.84.0,3.7823917877153024,6.83453,4,459
C2.452.90.0,3.7805442244245913,10.78858,4,452
C2.455.292.0,3.7799613960346057,8.548338,7,455
C2.495.148.0,3.7791922743099673,-1.9607683,8,495
C2.452.168.0,3.7778588741307133,5.3432302,4,452
C2.495.72.0,3.777557264406925,-9.833523,7,495
C2.487.55.0,3.776791641532428,-5.8173766,7,487
C2.464.100.0,3.7759613300241637,0.046367522,5,464
C2.452.128.0,3.773310172264005,3.1931553,4,452
C2.497.74.0,3.772930334894832,8.178192,6,497
C2.455.261.0,3.771880620249626,12.526695,7,455
C2.463.32.0,3.769846876880499,8.351662,5,463
C2.459.43.0,3.7675199325471036,1.2558051,4,459
C2.480.76.0,3.767093366254195,-4.7660227,5,480
C2.487.50.0,3.7670098081120784,0.6296376,7,487
C2.495.23.0,3.766818234497439,-9.076794,8,495
C2.499.103.0,3.7667250936601935,-2.671929,6,499
C2.457.40.0,3.765410051027369,20.138306,4,457
C2.497.222.0,3.7643410353311606,-15.720008,6,497
C2.482.302.0,3.763161452991164,2.6288257,6,482
C2.455.185.0,3.762719701346064,-3.842076,7,455
C2.485.107.0,3.762145423444828,-0.8837027,8,485
C2.486.92.0,3.7614826860509187,-13.975663,7,486
C2.495.173.0,3.760494683199341,-2.5648434,8,495
C2.480.66.0,3.7602114509544657,-12.969023,5,480
C2.460.34.0,3.7577699167390595,-1.3353944,5,460
C2.483.217.0,3.757411391320966,1.1017822,6,483
C2.461.112.0,3.7574049098245004,-9.473374,7,461
C2.456.188.0,3.756333302717899,13.408747,5,456
C2.461.52.0,3.754664321040396,3.498726,7,461
C2.460.3.0,3.754208387435254,-11.423106,4,460
C2.497.241.0,3.7533800587847934,-10.297992,6,497
C2.480.64.0,3.7525112038852093,5.6999373,5,480
C2.497.160.0,3.751004742432429,-7.7586417,6,497
C2.464.59.0,3.750770235608742,-1.4603724,5,464
C2.457.79.0,3.745538540111972,4.784955,4,457
C2.453.61.0,3.7428822853867625,12.634756,6,453
C2.458.11.0,3.740197207589771,10.212986,5,458
C2.451.186.0,3.740167339526919,-6.18637,5,451
C2.452.16.0,3.7390475663516454,-5.0111446,4,452
C2.495.80.0,3.737337365392648,7.1222186,7,495
C2.495.13.0,3.7350398346946827,-7.994031,8,495
C2.461.87.0,3.733232876512395,-14.276288,7,461
C2.480.113.0,3.7329246571428145,1.5640376,5,480
C2.486.116.0,3.732802989552017,-1.2112062,7,486
C2.451.139.0,3.732389816401078,6.265255,6,451
C2.483.147.0,3.7313863481697505,1.8234656,6,483
C2.497.259.0,3.7306844704832454,-9.150225,6,497
C2.456.80.0,3.729073928441392,-1.1718935,5,456
C2.491.110.0,3.7256268394167886,14.470615,6,491
C2.461.1.0,3.7232581982453916,-0.40108836,7,461
C2.460.110.0,3.7228485173656503,13.0012455,5,460
C2.458.102.0,3.7224454574146826,-12.894294,5,458
C2.461.65.0,3.7217408494209026,-12.98286,7,461
C2.496.104.0,3.7192995749629585,-1.6674082,6,496
C2.487.76.0,3.718576333384952,-2.51028,6,487
C2.461.32.0,3.7168423952846683,-6.222903,7,461
C2.487.150.0,3.7145427898278487,-6.696191,7,487
C2.458.50.0,3.7142153543703507,1.5661458,5,458
C2.485.83.0,3.7128640793027228,-4.988053,8,485
C2.496.102.0,3.7126525591770285,13.369892,6,496
C2.461.34.0,3.710082322619719,-10.477005,6,461
C2.480.128.0,3.7057872846634994,-12.911543,5,480
C2.460.38.0,3.7054945363246206,-2.7951543,5,460
C2.480.69.0,3.7030373447082474,-16.857523,5,480
C2.460.75.0,3.7028187207078225,0.99284565,5,460
C2.456.92.0,3.7024150794341093,6.6700463,5,456
C2.487.120.0,3.7009178531086313,2.2786806,7,487
C2.497.85.0,3.7004019804324058,4.041275,6,497
C2.459.78.0,3.7000678963549403,-4.73827,4,459
C2.496.157.0,3.6999773239757325,2.2165751,6,496
C2.452.268.0,3.6976705854707,-9.18522,4,452
C2.480.95.0,3.69442534916039,6.9682374,5,480
C2.461.21.0,3.6925076033006863,-12.457972,5,461
C2.456.31.0,3.6918262754371427,13.875187,5,456
C2.456.185.0,3.6903930861517074,8.918007,5,456
C2.458.63.0,3.6899102900596956,-9.270603,3,458
C2.491.5.0,3.6874163663930615,5.5463486,6,491
C2.491.182.0,3.6871742434112575,26.612648,6,491
C2.500.73.0,3.6871671962686126,9.525081,6,500
C2.456.68.0,3.6868509731923282,15.433367,5,456
C2.456.113.0,3.6864630510359584,-0.63181347,5,456
C2.461.103.0,3.685927292843085,-17.305836,6,461
C2.459.109.0,3.6840969915748807,-4.48952,4,459
C2.457.116.0,3.6836208994582074,11.07118,4,457
C2.483.123.0,3.681798625948887,-8.948818,6,483
C2.495.24.0,3.680594655217583,-7.885131,8,495
C2.463.77.0,3.6794615469864542,17.718317,6,463
C2.456.21.0,3.673844079349084,3.4953666,5,456
C2.458.119.0,3.673503286276238,-10.217474,5,458
C2.494.121.0,3.67113679811134,20.885244,6,494
C2.456.168.0,3.6691373081409653,-3.7929134,5,456
C2.452.150.0,3.6689763941790643,6.2094054,4,452
C2.455.270.0,3.6684625797356802,-3.1115046,7,455
C2.486.107.0,3.667738569044348,-4.464349,7,486
C2.457.41.0,3.6671721412396976,-5.25102,4,457
C2.452.254.0,3.666585834771988,-10.037495,4,452
C2.459.8.0,3.6659620013748446,-10.628119,4,459
C2.458.78.0,3.6615751433180326,7.562626,5,458
C2.495.94.0,3.6591715007680414,5.701832,8,495
C2.459.55.0,3.6569666944871564,-7.981745,4,459
C2.461.46.0,3.6553119616400243,-13.384146,7,461
C2.487.78.0,3.6549483516339736,17.459587,6,487
C2.480.51.0,3.6541603771112103,-6.9099827,5,480
C2.464.47.0,3.653203533520435,2.3273075,5,464
C2.487.41.0,3.651316117089997,6.3084235,7,487
C2.485.131.0,3.6476629038909567,-14.744278,8,485
C2.480.135.0,3.645833555632556,-9.242923,5,480
C2.477.174.0,3.6450282425411875,9.91118,6,477
C2.451.113.0,3.644934901459648,4.871955,6,451
C2.485.28.0,3.643946150397373,-6.2010055,7,485
C2.499.167.0,3.641802868266176,9.3778925,5,499
C2.456.167.0,3.6415359224240857,14.632887,5,456
C2.491.83.0,3.64052498141569,12.811432,6,491
C2.485.152.0,3.636493550767845,5.267935,8,485
C2.496.29.0,3.6349043950138022,12.915691,6,496
C2.486.95.0,3.6292998854697642,-2.2004776,7,486
C2.456.132.0,3.628091031693896,-1.6738734,5,456
C2.495.179.0,3.624418962510996,-5.2938433,8,495
C2.456.116.0,3.6188623397412827,7.4430065,5,456
C2.452.166.0,3.6153837318683464,15.134275,3,452
C2.455.101.0,3.61332020359195,-9.950401,6,455
C2.456.123.0,3.6118652963839057,-5.4395933,5,456
C2.461.101.0,3.6107689449278104,-12.81457,6,461
C2.451.84.0,3.6074676169453537,7.229688,6,451
C2.499.188.0,3.6063209613987235,-0.4730748,5,499
C2.461.55.0,3.6058812874315813,-2.0950027,7,461
C2.495.122.0,3.605543436288604,0.06576918,8,495
C2.491.94.0,3.6020345897776727,18.498098,6,491
C2.455.122.0,3.601608103784963,-2.9825618,7,455
C2.460.29.0,3.5974801483815577,-13.933656,4,460
C2.454.203.0,3.596344680976318,7.298088,7,454
C2.491.10.0,3.594932939893356,22.66265,6,491
C2.483.154.0,3.5924874711533588,3.0980155,6,483
C2.459.82.0,3.5893169164864482,11.076056,4,459
C2.457.4.0,3.5886682998843717,11.62063,4,457
C2.480.44.0,3.588429204648669,-19.651442,5,480
C2.499.146.0,3.5884234062054543,3.5419044,6,499
C2.485.119.0,3.5871031358911467,3.2257457,7,485
C2.461.81.0,3.5864170972186247,-12.2690525,6,461
C2.491.60.0,3.5832972948816355,19.073849,6,491
C2.458.95.0,3.5824634325644062,5.9968457,5,458
C2.497.145.0,3.5752818939190263,-7.667198,5,497
C2.452.133.0,3.5735108201681447,-3.1348445,4,452
C2.487.124.0,3.57293886583201,2.062066,7,487
C2.451.5.0,3.572910860361185,1.6511717,6,451
C2.456.241.0,3.57255860480962,-2.7419136,5,456
C2.495.200.0,3.5710490463565336,-0.18806832,8,495
C2.480.45.0,3.5699247186518086,5.4116373,5,480
C2.452.19.0,3.569196960527707,4.8295555,4,452
C2.455.305.0,3.56750470496568,-1.4805903,7,455
C2.480.72.0,3.565441787009455,0.41247752,5,480
C2.451.73.0,3.5650703390989773,5.362105,6,451
C2.461.148.0,3.5639726801781113,-0.9589455,7,461
C2.500.3.0,3.5633736069661777,0.25614718,6,500
C2.480.127.0,3.5619342796311155,-3.0538025,5,480
C2.482.120.0,3.5600222629861924,3.1226404,6,482
C2.452.265.0,3.55960477674173,-5.7702446,4,452
C2.451.191.0,3.559527193957574,2.3549716,6,451
C2.499.148.0,3.55742697663061,4.145771,6,499
C2.451.92.0,3.5563472523764172,-6.20111,5,451
C2.497.95.0,3.5523088600962467,-12.375508,6,497
C2.459.57.0,3.5516521328025976,1.4978551,4,459
C2.452.215.0,3.5516179469718256,-11.50332,4,452
C2.458.19.0,3.5506247311396733,3.608466,5,458
C2.455.109.0,3.550602325599046,-2.3667188,7,455
C2.451.176.0,3.5505691691089947,10.917933,4,451
C2.483.185.0,3.5493582059594138,-4.6755342,6,483
C2.487.34.0,3.546875738508802,-3.3002625,7,487
C2.461.31.0,3.5454480885187167,-4.65266,7,461
