line,pred,y,n_fields,population
C1.423.34,3.697970159742184,-0.59974843,6,423
C1.412.116,3.694965691550331,-4.391826,6,412
C1.418.48,3.6949310683476098,18.208744,5,418
C1.449.49,3.692873201586138,-5.6905,6,449
C1.393.25,3.6873943078195057,-1.9312618,5,393
C1.399.19,3.6816608908758695,-1.2734795,6,399
C1.436.115,3.680930201063676,-0.13844524,7,436
C1.413.20,3.678462986822433,-11.105928,3,413
C1.385.149,3.668916144572846,12.107855,6,385
C1.398.48,3.6676171824705683,-2.1081247,6,398
C1.442.76,3.6676158154408705,23.888712,6,442
C1.436.126,3.665204730957644,-10.525584,5,436
C1.412.65,3.6635130005735808,-3.9615948,5,412
C1.436.146,3.6623955332688047,4.372069,7,436
C1.399.15,3.662141742650474,-9.598963,6,399
C1.412.73,3.661883347753865,-6.537826,6,412
C1.398.7,3.661450646574143,-4.9880414,6,398
C1.400.70,3.6607156655134196,-1.3634443,3,400
C1.416.5,3.659433828351403,11.059269,4,416
C1.429.72,3.657075794976681,-22.899847,5,429
C1.379.22,3.6555050943195435,-11.081019,6,379
C1.391.14,3.654993192564008,-16.835377,4,391
C1.435.57,3.6533818460086813,-3.674385,7,435
C1.423.108,3.652825796301499,4.755285,6,423
C1.419.99,3.65021878612611,-11.348879,4,419
C1.429.78,3.6476056104583656,-13.411725,6,429
C1.423.91,3.646847625253914,4.8582683,6,423
C1.439.57,3.645066156243329,5.617127,4,439
C1.385.52,3.644520001753379,-14.230765,5,385
C1.444.41,3.643785098979697,-6.450753,5,444
C1.398.24,3.6380439490327685,-3.209043,5,398
C1.442.86,3.634648831971026,26.768745,6,442
C1.384.9,3.6270315720930157,17.32612,2,384
C1.423.128,3.626981975927062,6.542223,4,423
C1.412.3,3.624984462769485,-5.0354595,6,412
C1.393.61,3.624763463447968,6.875438,5,393
C1.403.57,3.6234110797915617,10.0524,5,403
C1.436.82,3.6225516559321043,4.579355,7,436
C1.388.74,3.6209940329942554,3.2791412,5,388
C1.439.11,3.614313177975862,14.282562,5,439
C1.400.85,3.61341793193317,19.888622,3,400
C1.388.168,3.612163135156687,5.6063013,5,388
C1.419.86,3.6121186808737025,-3.862121,5,419
C1.398.30,3.6120139015576047,9.838392,6,398
C1.393.74,3.6105055353779885,4.4524393,4,393
C1.395.60,3.610358521624599,1.655704,7,395
C1.442.13,3.608217263027982,16.592562,6,442
C1.391.38,3.607670052930635,-4.003202,4,391
C1.423.27,3.6063495194486888,10.392735,6,423
C1.429.22,3.6053515992943197,-15.058482,7,429
C1.413.61,3.604246840625986,-2.8183284,3,413
C1.439.42,3.602402047562918,6.652342,5,439
C1.391.51,3.6005283680960907,7.1017756,3,391
C1.435.15,3.600520719810376,-15.1685705,7,435
C1.395.35,3.5994832358747657,-8.844968,7,395
C1.399.43,3.598897347815092,-2.7491963,6,399
C1.391.56,3.596250821954382,-4.947702,4,391
C1.442.6,3.595613269452843,33.129704,5,442
C1.436.144,3.592502114094611,2.5102262,7,436
C1.395.18,3.5917390522134327,-5.1169534,7,395
C1.421.110,3.588079153392583,-5.683579,5,421
C1.412.75,3.585688256923675,-7.954155,5,412
C1.419.85,3.5843505999847616,-0.33408105,5,419
C1.398.14,3.581199905088499,-7.818475,6,398
C1.398.46,3.5811644580047415,8.043239,5,398
C1.400.59,3.5801419078413352,0.4724936,4,400
C1.421.23,3.580139676595857,-7.809219,5,421
C1.424.162,3.580027948885145,19.933178,5,424
C1.421.111,3.5799662168501327,17.371666,4,421
C1.419.84,3.579482810066956,-12.759329,4,419
C1.416.103,3.578569147601318,16.452795,4,416
C1.423.9,3.5745463942750564,1.0366424,5,423
C1.423.3,3.5745463942750564,4.5139184,6,423
C1.423.7,3.5730687341816165,9.2257185,6,423
C1.423.15,3.5730687341816165,7.2387733,5,423
C1.398.116,3.572893678355158,4.4784784,5,398
C1.423.85,3.572641289290177,0.76228493,6,423
C1.435.131,3.5719732564684836,-0.5165842,5,435
C1.436.131,3.5678613797053056,5.9978023,6,436
C1.419.114,3.56744732752277,-4.6996613,5,419
C1.385.144,3.5640361744731086,1.5282885,6,385
C1.416.98,3.563886137177496,15.175419,4,416
C1.423.77,3.562068205795305,0.40963492,6,423
C1.413.27,3.5600998986827315,1.1213715,3,413
C1.418.27,3.5577547384120165,26.048344,5,418
C1.435.88,3.5556574379482755,-4.0234275,8,435
C1.413.56,3.5529716678741754,-3.8763952,3,413
C1.444.96,3.5471705561428526,-14.128904,7,444
C1.412.149,3.5452795816644165,-2.2136762,6,412
C1.398.130,3.5445143031329014,1.1952753,6,398
C1.439.34,3.5443577143657685,7.8857217,5,439
C1.393.14,3.542929285078628,6.7098784,5,393
C1.411.39,3.541363560178033,5.7236667,3,411
C1.391.21,3.5411639380324105,-10.907752,4,391
C1.430.149,3.5405368199381457,10.196138,5,430
C1.398.109,3.539807864104472,-9.893374,6,398
C1.388.88,3.539735354332731,4.6189814,5,388
C1.439.68,3.539220953489774,8.696022,5,439
C1.398.47,3.5386617101860893,9.122309,6,398
C1.436.64,3.5384245155956466,0.75549763,7,436
C1.411.51,3.5334863581693843,-12.715267,3,411
C1.388.165,3.5317940431634507,0.66798127,5,388
C1.423.69,3.530893002249974,15.088569,6,423
C1.380.81,3.530628884689183,14.026933,4,380
C1.411.48,3.529124976692106,22.723167,3,411
C1.439.25,3.525451669735768,5.274662,5,439
C1.435.20,3.524184165263044,-2.6390023,8,435
C1.421.119,3.5229599031167926,-2.521359,5,421
C1.398.21,3.5195241810028985,-4.2336245,6,398
C1.442.77,3.5164740686036393,10.168395,6,442
C1.416.120,3.514235107451723,-6.5332055,4,416
C1.396.148,3.513573639535132,7.409079,5,396
C1.398.134,3.512597150310776,-4.285408,6,398
C1.418.41,3.51237329477496,20.835443,4,418
C1.398.27,3.5094955184798207,-1.9064081,6,398
C1.389.82,3.509198308989427,-11.178689,2,389
C1.449.11,3.5067962909654695,-0.76379955,6,449
C1.396.42,3.502952224549914,-9.749741,5,396
C1.398.99,3.501334266080439,-5.820158,6,398
C1.412.93,3.5004082909102787,3.5009053,5,412
C1.388.152,3.4995789370553543,-0.63814634,4,388
C1.398.92,3.499206840902996,-8.470541,6,398
C1.419.63,3.4971649230686688,-1.545961,5,419
C1.379.54,3.495827843899111,-6.8411865,6,379
C1.391.4,3.4942591805185033,-25.799301,4,391
C1.442.37,3.4936253264269737,11.703145,6,442
C1.423.118,3.4903925052327875,6.4038515,6,423
C1.437.59,3.489865278729055,2.4577992,6,437
C1.393.63,3.4871018559913574,6.6859894,4,393
C1.412.140,3.4830888456263156,-7.5226264,6,412
C1.424.20,3.4828453355593654,-2.8071816,5,424
C1.398.45,3.478712667878219,-16.76604,6,398
C1.385.102,3.4751695708034904,0.58125514,6,385
C1.398.10,3.4746250677508654,1.2609086,6,398
C1.419.47,3.4730685601680364,6.180339,5,419
C1.449.25,3.472039555947632,-6.2174163,6,449
C1.435.74,3.47081653331762,-0.0036648188,8,435
C1.429.108,3.466013179191765,-22.101168,7,429
C1.436.56,3.4642561281515802,-1.9980125,5,436
C1.385.119,3.4629401007335248,5.160022,6,385
C1.398.52,3.4623266841265186,-2.7391248,6,398
C1.400.34,3.4609434608675365,-14.830932,4,400
C1.398.88,3.4592437936444966,3.607692,6,398
C1.436.108,3.4584765543304363,1.7570833,7,436
C1.385.64,3.4581268125011797,11.798422,6,385
C1.436.76,3.456987828271228,0.14531189,7,436
C1.388.199,3.4564819471142525,2.1448038,4,388
C1.391.43,3.4513482603174297,-28.490202,4,391
C1.436.59,3.450730895839232,-0.5273024,7,436
C1.424.44,3.4501889512915795,11.184918,5,424
C1.421.120,3.447837602579803,-6.7318387,5,421
C1.414.2,3.447462197847225,16.780771,4,414
C1.437.84,3.4454385671996115,-4.789951,6,437
C1.436.66,3.4452400068529427,5.3918805,6,436
C1.436.50,3.4443898857854927,-9.849931,7,436
C1.435.138,3.4413995149389844,6.0327353,8,435
C1.437.38,3.439947502547462,-2.3696675,6,437
C1.391.29,3.434324116097876,3.877223,4,391
C1.436.117,3.432599336639526,-1.5421312,6,436
C1.398.31,3.431678853703205,3.392492,6,398
C1.385.161,3.430189577862859,-5.373678,6,385
C1.398.86,3.4284444205056084,-0.6231231,5,398
C1.413.75,3.4274100244226102,-6.507295,3,413
C1.385.2,3.424603488192944,-21.958378,6,385
C1.444.16,3.4226334648045222,9.646981,7,444
C1.393.41,3.420147339878438,14.306089,4,393
C1.398.90,3.4178495156733946,-19.013807,6,398
C1.423.142,3.415869365634373,7.006968,6,423
C1.414.24,3.415476396055175,-17.642931,2,414
C1.449.37,3.415458737040693,2.9127839,6,449
C1.398.103,3.4139129608179855,-2.4418414,6,398
C1.418.30,3.410880028924111,22.731564,5,418
C1.429.45,3.4073409827163714,1.6388233,6,429
C1.398.73,3.4058286528128066,-14.386263,5,398
C1.421.186,3.4050161452527106,-9.648119,5,421
C1.429.52,3.403215267212108,-8.25471,6,429
C1.436.3,3.4030329269071253,5.1357403,7,436
C1.398.70,3.4024575184544203,-11.048308,6,398
C1.419.90,3.402278924277421,4.353659,5,419
C1.398.94,3.4010919154829624,-5.8156414,6,398
C1.416.8,3.400426478031941,-0.3479807,4,416
C1.391.10,3.4001412777305853,-1.5012019,4,391
C1.435.49,3.3993130918390317,-0.6463707,7,435
C1.421.121,3.399026968252215,8.708041,5,421
C1.436.68,3.3971097678435593,2.045169,7,436
C1.423.60,3.3964982520520013,11.7225685,6,423
C1.423.52,3.3952191568937446,3.850235,6,423
C1.429.5,3.3929148734744636,-19.89014,6,429
C1.439.8,3.3896804414539825,12.689042,5,439
C1.393.76,3.3892435504568597,-7.3238616,5,393
C1.379.25,3.387800502494863,-10.958719,6,379
C1.384.84,3.3873478722626253,-10.50293,2,384
C1.430.16,3.3861272721195443,1.249201,4,430
C1.411.57,3.385850434909392,2.8198667,3,411
C1.393.20,3.38289695922453,-3.6263618,5,393
C1.390.54,3.3827816905645394,23.394176,3,390
C1.396.105,3.381813981618165,-4.0627413,5,396
C1.398.80,3.380289154252038,-12.985358,6,398
C1.439.33,3.379032530686803,18.008322,5,439
C1.442.11,3.378054765371123,14.914629,6,442
C1.418.13,3.3776443924844526,15.478424,5,418
C1.398.72,3.373356847607444,-20.907808,6,398
C1.393.68,3.370274686492172,-6.256282,5,393
C1.391.16,3.369997785108047,-19.299652,4,391
C1.423.1,3.369371686621212,1.6379683,6,423
C1.444.68,3.364603732865421,-16.120996,6,444
C1.398.19,3.364059005094103,9.373909,6,398
C1.398.62,3.363187136446965,-2.0565913,6,398
C1.412.147,3.362716307816697,-14.289927,6,412
C1.442.110,3.3623214638446792,16.920612,6,442
C1.396.64,3.359946145038669,-7.293881,5,396
C1.436.29,3.3577235989558143,1.5796547,7,436
C1.398.34,3.3571567937412086,-9.943661,5,398
C1.389.45,3.3553588512012187,-13.130194,2,389
C1.421.101,3.3538310980009682,-7.097419,5,421
C1.416.70,3.352166819487678,-8.597031,4,416
C1.423.143,3.351094286442583,7.0905185,6,423
C1.442.52,3.3508953800376085,7.1936955,6,442
C1.414.47,3.344405949201582,-10.867172,3,414
C1.391.62,3.3436847980595767,-21.822176,4,391
C1.436.23,3.3400886462102615,3.9490404,7,436
C1.391.32,3.339796384480698,-8.599702,4,391
C1.393.72,3.3386056438693,8.474278,5,393
C1.419.50,3.3352646544144755,-9.780402,4,419
C1.436.127,3.3341093333463054,-6.2322598,7,436
C1.439.29,3.333343409116933,12.348322,5,439
C1.391.41,3.332428369744784,5.180398,4,391
C1.435.70,3.3319705909768693,-3.4683564,7,435
C1.419.67,3.3291744585292675,-7.794661,5,419
C1.437.53,3.3268701036014803,-2.3237674,6,437
C1.411.76,3.326776394859109,-3.4869,3,411
C1.419.16,3.32550060399952,-2.622301,5,419
C1.429.76,3.3222518435090858,-5.31296,6,429
C1.439.75,3.3194816547795445,9.204902,5,439
C1.379.14,3.31931816160095,-17.833864,5,379
C1.435.121,3.316234024675496,1.0483292,7,435
C1.436.53,3.3152259449650745,-0.21554525,7,436
C1.414.70,3.3133716818888526,3.7284713,4,414
C1.436.91,3.3133382870721304,2.4791691,7,436
C1.398.122,3.3099367315858177,-30.870125,6,398
C1.412.14,3.3078916175277935,-12.348793,6,412
C1.412.39,3.307681824562946,-1.2673762,6,412
C1.435.140,3.307478557487441,-1.3847023,8,435
C1.414.7,3.3073641631037343,1.3000213,4,414
C1.393.22,3.3069774502952893,10.046398,5,393
C1.382.108,3.3033028424386766,0.4467304,6,382
C1.412.126,3.3031744182912903,-5.172475,5,412
C1.436.122,3.3031206861629974,0.4826976,7,436
C1.432.59,3.302018932318933,3.1038113,5,432
C1.439.7,3.299611594603921,13.824855,4,439
C1.414.72,3.298512467534405,14.865683,3,414
C1.399.34,3.2930845264197015,-8.794279,5,399
C1.436.112,3.291749596121503,2.0308976,7,436
C1.419.51,3.2906516158499213,7.027199,5,419
C1.395.23,3.289295355566305,8.02409,7,395
C1.437.100,3.288693458955692,-0.47980082,6,437
C1.391.59,3.288125027177984,-29.055302,4,391
C1.395.7,3.2862169209781684,-0.39796746,7,395
C1.430.9,3.280951530826528,3.2545183,5,430
C1.413.54,3.279731797194057,-9.154495,3,413
C1.431.21,3.2792213251518336,-11.305217,5,431
C1.419.98,3.2756731426693775,-5.791521,5,419
C1.426.37,3.2733475933362857,19.575087,6,426
C1.391.15,3.272625726564661,-0.93612695,4,391
C1.379.12,3.2708322256781437,-4.8745837,5,379
C1.398.69,3.265694786804672,4.344392,6,398
C1.435.100,3.2653045404476555,10.496172,7,435
C1.436.9,3.2634907899479955,7.7550187,6,436
C1.398.26,3.258524853111319,7.041725,6,398
C1.419.41,3.257470810070401,6.092279,5,419
C1.435.126,3.256172801262628,0.5447227,8,435
C1.398.87,3.255881692101911,-15.0826435,5,398
C1.430.124,3.2551292982223843,3.4826002,4,430
C1.436.148,3.251995324840395,-2.4413738,7,436
C1.435.22,3.2515793797889585,-1.1718918,7,435
C1.436.7,3.251252296058803,2.0998833,7,436
C1.398.23,3.2495806420298465,-2.708608,6,398
C1.400.71,3.2464034189331654,-14.467681,4,400
C1.435.99,3.2448684108404278,-0.38408983,8,435
C1.412.13,3.244577881356578,-3.6080928,6,412
C1.426.46,3.244295696382662,8.487969,6,426
C1.398.2,3.241933659991694,4.358959,5,398
C1.412.31,3.241642645373004,-15.339843,6,412
C1.403.23,3.236540218939674,7.1298394,5,403
C1.429.68,3.2329456163007033,-8.976196,7,429
C1.436.134,3.2323707753555833,7.534069,7,436
C1.436.42,3.231352031637224,-2.3463025,7,436
C1.418.19,3.230497614042868,31.298384,5,418
C1.435.124,3.227162236436435,-5.6834564,7,435
C1.391.12,3.226973641137444,-15.181552,4,391
C1.419.2,3.2266403348452806,5.474248,4,419
C1.429.71,3.2265406363417273,-0.80092084,4,429
C1.412.36,3.2261252556029762,-6.603543,6,412
C1.439.12,3.222770105912024,24.918451,4,439
C1.396.107,3.2187663658194947,-1.513141,5,396
C1.388.99,3.213139847085706,1.1208613,5,388
C1.419.4,3.212625461643967,-12.266041,5,419
C1.396.100,3.211889976317996,6.9129767,4,396
C1.436.104,3.211785998669929,1.9099188,6,436
C1.435.47,3.2117130537758634,0.69494766,8,435
C1.393.13,3.210997604453197,-7.6673017,5,393
C1.393.2,3.2069815611935124,-5.2765017,5,393
C1.437.142,3.206511469580881,-3.3759043,5,437
C1.436.31,3.2063368462505824,3.0268188,6,436
C1.398.106,3.205512638738587,-3.993508,6,398
C1.435.77,3.2037046446908226,17.38019,5,435
C1.423.65,3.2022130356853853,20.291084,6,423
C1.444.18,3.2020543933238357,-9.830105,7,444
C1.436.141,3.2015124160168744,9.184797,7,436
C1.398.91,3.201239617829679,1.6803586,6,398
C1.412.16,3.2005943644891492,-6.9419594,6,412
C1.439.85,3.2004075084706325,12.540622,5,439
C1.393.65,3.198729228210627,20.899078,5,393
C1.426.83,3.1940166901018143,-1.0093637,6,426
C1.436.8,3.193570640790927,1.3823261,7,436
C1.429.4,3.1933074685197496,4.88444,6,429
C1.393.9,3.1931707271112804,3.5428982,5,393
C1.430.62,3.1924831812106933,-4.735862,5,430
C1.437.136,3.1910782864389575,-0.19285083,6,437
C1.442.25,3.1894141978553514,9.544079,6,442
C1.396.165,3.1875417954470744,6.740459,5,396
C1.385.131,3.1873200903518324,-11.932362,6,385
C1.419.49,3.1853942062164635,-7.304141,5,419
C1.393.62,3.1840416020071154,6.3241143,4,393
C1.416.91,3.179937071825145,9.119044,4,416
C1.437.7,3.1783257521405073,6.3240156,5,437
C1.395.29,3.178219859083599,-15.055453,7,395
C1.435.18,3.1774164703056638,6.0427976,8,435
C1.416.69,3.176453786085001,-7.0877557,4,416
C1.412.27,3.1745209487051826,-4.077626,6,412
C1.399.9,3.173856479977666,-10.402663,6,399
C1.416.45,3.1721202396828025,2.1905193,4,416
C1.391.19,3.171472354262097,-17.79129,3,391
C1.437.58,3.1696618277360273,5.4263325,6,437
C1.389.160,3.168715547888597,23.01603,3,389
C1.400.40,3.1668869130618758,-2.9220564,4,400
C1.412.99,3.166110430065554,-0.49790686,5,412
C1.436.18,3.1603045746703873,9.11184,7,436
C1.412.59,3.159037806636276,-2.995175,5,412
C1.418.16,3.158966587099067,20.522179,4,418
C1.400.66,3.1588795029791754,-10.044731,4,400
C1.423.48,3.155325425154642,12.217368,6,423
C1.393.16,3.151930637868199,8.18409,4,393
C1.398.59,3.147093403891563,-16.744808,6,398
C1.412.115,3.1469733919046017,-9.98856,6,412
C1.436.142,3.145943820424189,-4.2694883,7,436
C1.424.6,3.139364933876914,2.2305784,5,424
C1.393.73,3.1322713454370743,-0.6081607,4,393
C1.398.50,3.130877780767578,4.4315753,6,398
C1.439.1,3.130496273271349,6.824202,5,439
C1.436.116,3.1289190540858525,-2.992631,7,436
C1.393.67,3.1272564726800423,18.982151,3,393
C1.385.7,3.126208683303916,7.3600216,6,385
C1.439.76,3.1252087337369585,-5.1191583,5,439
C1.411.35,3.1236686822826,2.5342667,3,411
C1.436.39,3.1235369123452332,-0.7103595,7,436
C1.412.135,3.1232826967511387,-14.468926,6,412
C1.398.5,3.122579139628561,3.1072419,6,398
C1.398.115,3.121993926701805,-1.0451747,6,398
C1.396.38,3.121219069334909,-0.83290106,5,396
C1.419.61,3.1203076497720885,-7.585441,5,419
C1.435.82,3.119542208180225,-1.2624993,7,435
C1.444.59,3.119387643286762,-9.08598,6,444
C1.398.67,3.1180626132337355,0.18809198,6,398
C1.418.39,3.1167193414916015,4.1131635,5,418
C1.385.34,3.1164765831560977,-3.3378782,6,385
C1.385.115,3.115628943995917,8.998089,6,385
C1.393.46,3.113910243161032,1.0695583,5,393
C1.413.42,3.1127695492191916,3.5729048,3,413
C1.439.65,3.1124220618761735,2.6460218,5,439
C1.436.15,3.1108999875821906,-8.404945,7,436
C1.437.122,3.10358885898287,-9.612218,6,437
C1.421.81,3.102604285659542,-1.2834189,5,421
C1.393.26,3.1006813583538224,-0.48330176,5,393
C1.435.56,3.0975612823320207,2.1027293,7,435
C1.426.51,3.097367804373072,19.943686,6,426
C1.435.110,3.0972457051470776,4.88601,8,435
C1.429.43,3.095795976166205,-22.24079,5,429
C1.399.2,3.0940161638186505,4.756704,6,399
C1.412.38,3.093740537873232,-11.270434,5,412
C1.437.92,3.093629137696018,-7.9608045,5,437
C1.412.35,3.090605710550784,-15.481043,6,412
C1.439.26,3.085805904534189,14.465822,5,439
C1.411.49,3.084448406040574,-4.4188333,3,411
C1.416.16,3.0822561888659368,3.6707942,4,416
C1.436.81,3.0802941979995295,-2.4113739,7,436
C1.444.149,3.079130651668874,1.9774528,7,444
C1.418.33,3.078024801490232,28.954924,5,418
C1.411.1,3.0760924715717075,9.604834,3,411
C1.435.36,3.0751224933360444,1.3171006,7,435
C1.437.107,3.0739191857214023,-8.113001,6,437
C1.419.108,3.070107582740517,-12.294121,5,419
C1.419.40,3.06739096234647,-1.7506536,4,419
C1.435.46,3.065762334544888,1.3451968,6,435
C1.435.136,3.0639890291524186,-7.569471,7,435
C1.429.39,3.0638716925240614,-5.3626714,5,429
C1.413.14,3.063799616851725,5.714838,3,413
C1.436.99,3.061486477222728,2.5891805,6,436
C1.412.103,3.0541127232389473,-9.57391,6,412
C1.411.86,3.0531411942469577,0.55396664,3,411
C1.436.152,3.0525041254215144,-8.1536455,7,436
C1.396.12,3.0522446058018207,7.419979,5,396
C1.419.72,3.052241027917708,9.962599,5,419
C1.435.122,3.0521931198553887,-1.3121994,7,435
C1.437.147,3.050607599012553,-5.3874607,5,437
C1.439.62,3.049482013026974,15.529262,5,439
C1.419.95,3.048082994685506,-11.454961,5,419
C1.414.53,3.0453318848269126,-8.713586,3,414
C1.398.110,3.0450800106931655,-21.253942,5,398
C1.437.54,3.0445784326640526,-9.252951,6,437
C1.396.26,3.042054163594004,1.3041589,5,396
C1.444.153,3.0395117082540737,-5.050233,7,444
C1.436.52,3.0394755504995223,-2.0507312,6,436
C1.396.174,3.0359542609385075,-0.5919863,4,396
C1.399.32,3.033769705335146,0.8431038,6,399
C1.421.13,3.0336485677976275,0.36076108,5,421
C1.416.154,3.031461819387261,7.9267445,4,416
C1.442.87,3.030882282475058,12.7782955,6,442
C1.429.7,3.029797378960389,4.6362066,6,429
C1.400.64,3.0287186997551245,1.4662045,3,400
C1.400.13,3.0269844515205686,-2.6030314,4,400
C1.435.84,3.022832521917009,-6.605185,7,435
C1.416.99,3.019099163839338,-2.8211985,3,416
C1.426.91,3.0178785091896656,-9.328628,5,426
C1.435.38,3.015444754763821,-4.054428,7,435
C1.398.127,3.015068048373384,-3.804265,5,398
C1.419.1,3.0133646016683326,-1.3426734,2,419
C1.398.78,3.0109095291712444,-7.9158745,6,398
C1.414.26,3.009114734578015,4.7079945,3,414
C1.436.69,3.008009232905015,-2.3235881,7,436
C1.389.65,3.00746186408438,16.444496,3,389
C1.439.79,3.0072076102281025,20.740702,5,439
C1.416.35,3.005604264276439,1.8180943,4,416
C1.393.71,3.004051594139303,-19.224762,5,393
C1.379.67,3.002119623677537,-15.205753,6,379
C1.412.138,3.000442272639798,-16.217276,6,412
C1.439.27,2.999340181925375,11.929822,5,439
C1.412.58,2.9987738686565693,-7.915795,5,412
C1.437.129,2.9942663055167107,5.4289155,5,437
C1.437.91,2.993043613616976,-6.0460176,6,437
C1.412.125,2.9915987484141726,-8.116827,5,412
C1.393.28,2.9909882342753256,-2.6751819,5,393
C1.437.47,2.9900517952294066,1.5269556,5,437
C1.430.20,2.989462095211174,-2.7338219,5,430
C1.445.77,2.9874806782758614,-1.6012563,4,445
C1.435.98,2.9872987421764625,2.5916226,8,435
C1.429.62,2.9869513946807658,-7.0794578,6,429
C1.412.72,2.9847007041542954,-5.821443,6,412
C1.435.43,2.98404730613087,-5.807927,8,435
C1.412.81,2.978815849423983,-3.3070095,6,412
C1.400.109,2.977577363433811,-0.1015064,4,400
C1.426.90,2.9758787061465397,3.985732,5,426
C1.385.12,2.975616131210819,-6.606895,6,385
C1.398.11,2.9753981742556936,-1.799508,6,398
C1.393.40,2.9752023464662014,-12.103511,4,393
C1.411.46,2.973866063342822,-19.081667,3,411
C1.391.39,2.971105406782971,-0.91167694,4,391
C1.398.20,2.969012490510102,2.369792,6,398
C1.396.80,2.9686881385481634,1.4462589,5,396
C1.393.77,2.966888951242136,11.311914,4,393
C1.436.17,2.965733123169336,1.6242262,7,436
C1.442.16,2.965591091385597,17.901913,6,442
C1.400.106,2.964709148607678,-9.001831,4,400
C1.437.18,2.962705452659865,-11.071068,6,437
C1.411.16,2.9625438118106504,10.081567,3,411
C1.436.109,2.9614908548452594,2.3172688,6,436
C1.400.10,2.9610253405430433,-15.307656,4,400
C1.449.41,2.9599052501944807,-4.8662996,6,449
C1.396.99,2.959886916172318,2.7841794,4,396
C1.398.117,2.9584852645198803,3.3743587,6,398
C1.412.105,2.954142316588382,-7.2413764,6,412
C1.423.145,2.9538557398266074,-4.242515,6,423
C1.439.74,2.9537740216268182,8.008322,5,439
C1.396.185,2.9536513958738873,-9.545681,5,396
C1.435.1,2.952895652887073,1.9771864,7,435
C1.398.18,2.9528276034960514,12.016126,6,398
C1.435.14,2.951307934908524,10.724461,8,435
C1.411.40,2.951250173249726,2.9064333,3,411
C1.411.91,2.951250173249726,2.1485434,2,411
C1.411.98,2.951250173249726,-11.802819,2,411
C1.411.7,2.951250173249726,-4.8174667,3,411
C1.411.60,2.951250173249726,-20.9365,3,411
C1.400.21,2.950856626456215,-2.6184564,4,400
C1.436.79,2.9507548066406026,-6.6309595,7,436
C1.398.71,2.9504868767307,-13.113141,6,398
C1.436.143,2.950132736690191,7.4869547,7,436
C1.393.59,2.947166047499097,-4.689962,5,393
C1.412.2,2.946196517535816,-1.2565929,6,412
C1.445.166,2.946093851422084,-8.038475,4,445
C1.412.29,2.946050441847761,-11.985726,6,412
C1.419.115,2.945055717539588,4.8703465,4,419
C1.398.1,2.9444697821362475,-0.028274683,6,398
C1.412.45,2.9434334476290958,-1.8958095,6,412
C1.435.133,2.9423562328065818,-1.6515365,6,435
C1.396.84,2.937971035709349,7.6447587,5,396
C1.437.125,2.9376450591805665,-4.7162843,6,437
C1.436.25,2.937554548060803,1.4802691,7,436
C1.437.138,2.935568501519245,1.3381824,6,437
C1.403.33,2.935060218794713,6.6403995,5,403
C1.435.75,2.9335935622772853,-6.194742,7,435
C1.395.61,2.9334819929474665,0.615304,7,395
C1.445.9,2.9331836517120364,-0.7373522,4,445
C1.429.41,2.931216396218284,-21.142754,7,429
C1.439.54,2.930497391780451,18.081282,5,439
C1.411.53,2.9291212225262337,3.3754,3,411
C1.411.71,2.9291212225262337,-2.8142066,2,411
C1.411.105,2.9291212225262337,-7.3512564,2,411
C1.411.111,2.9291212225262337,-8.903269,2,411
C1.411.29,2.9291212225262337,17.035093,2,411
C1.396.35,2.924025184665853,-5.592621,5,396
C1.413.37,2.923233800803963,13.054071,3,413
C1.398.104,2.9217890942126115,6.510092,6,398
C1.437.90,2.920334116863383,0.11369917,6,437
C1.436.22,2.9200908309676783,0.9296548,7,436
C1.393.45,2.917684889997172,4.622578,5,393
C1.442.108,2.914251244350847,14.936846,6,442
C1.435.35,2.913208379386232,5.726229,7,435
C1.393.55,2.911811266521917,-8.1886215,5,393
C1.437.99,2.9117588647530535,10.066249,6,437
C1.398.6,2.9111008294509793,-6.4858246,6,398
C1.398.114,2.910136368799572,-3.929903,5,398
C1.435.65,2.9094430319931464,-3.3539772,8,435
C1.419.46,2.909327877970361,-3.2538211,5,419
C1.411.61,2.908602840160038,-0.68960005,3,411
C1.431.47,2.9084387948321786,17.786407,3,431
C1.391.27,2.908036719780854,-13.018452,4,391
C1.412.87,2.9071226043031397,3.061705,5,412
C1.412.108,2.905925523363844,-16.587126,6,412
C1.444.97,2.90585237250286,-7.0343614,7,444
C1.411.15,2.904869454195526,-0.09521901,2,411
C1.411.37,2.904869454195526,-11.943367,3,411
C1.411.36,2.904869454195526,-4.681819,2,411
C1.411.108,2.904869454195526,-16.3903,3,411
C1.411.107,2.904869454195526,-5.4003,3,411
C1.411.43,2.904869454195526,0.760731,2,411
C1.411.80,2.904869454195526,-16.176,3,411
C1.411.84,2.904869454195526,-4.4188333,3,411
C1.411.85,2.904869454195526,4.320881,2,411
C1.411.56,2.904869454195526,-10.7171,3,411
C1.411.54,2.904869454195526,-5.1067667,3,411
C1.411.89,2.904869454195526,-3.011269,2,411
C1.411.100,2.904869454195526,-9.290067,3,411
C1.411.103,2.904869454195526,-8.266833,3,411
C1.411.101,2.904869454195526,-15.777734,3,411
C1.437.82,2.9043655342189294,-9.370645,5,437
C1.379.10,2.9042262809568578,5.36808,6,379
C1.398.139,2.903187696656434,-3.9344246,6,398
C1.435.9,2.9020263442965093,9.378273,8,435
C1.391.48,2.9008176079559322,6.794648,4,391
