LINE_UNIQUE_ID,CLUSTER_ID,POP_NUM,GCA_pred,GCA_obs,n_env,rank,advance
C1.338.112,1,338,185.48698827481272,170.7449493408203,7,49782,False
C1.179.13,1,179,185.4848180601582,185.96963500976562,8,49783,False
C1.221.13,1,221,185.48481806015778,185.96963500976562,8,49784,False
C1.26.117,1,26,185.48480182568946,186.7455291748047,7,49785,False
C1.93.70,1,93,185.48459803482507,180.56900024414062,7,49786,False
C1.143.143,1,143,185.4830661131355,194.27049255371094,6,49787,False
C1.40.00000000038,1,40,185.48242800694496,166.2144317626953,7,49788,False
C1.153.122,1,153,185.48140061533752,190.8173828125,8,49789,False
C1.458.199,1,458,185.4802214772029,193.48104858398438,5,49790,False
C1.31.17,1,31,185.47988241925378,195.4708709716797,5,49791,False
C1.329.93,1,329,185.4792063797878,170.21119689941406,8,49792,False
C1.417.104,1,417,185.47909223891915,188.26205444335938,4,49793,False
C1.119.00000000156,1,119,185.47755762369042,168.64913940429688,7,49794,False
C1.417.129,1,417,185.47525710254587,177.78111267089844,5,49795,False
C1.64.254,1,64,185.473096705973,186.3625946044922,8,49796,False
C1.2.141,1,2,185.47140712400068,189.58920288085938,5,49797,False
C1.216.84,1,216,185.46951041935571,188.3958282470703,7,49798,False
C1.76.33,1,76,185.46777656700345,201.34149169921875,8,49799,False
C1.489.130,1,489,185.46642198128754,175.2947235107422,7,49800,False
C1.227.104,1,227,185.46623102354934,180.2301483154297,6,49801,False
C1.173.122,1,173,185.46573203503502,186.16299438476562,8,49802,False
C1.123.00000000167,1,123,185.46314201623548,187.498291015625,7,49803,False
C1.45.00000000128,1,45,185.4622216905218,180.0360107421875,3,49804,False
C1.216.176,1,216,185.46214360158697,183.869384765625,7,49805,False
C1.51.00000000095,1,51,185.46190580287825,160.57449340820312,6,49806,False
C1.35.00000000004,1,35,185.46104096485396,190.48617553710938,8,49807,False
C1.64.296,1,64,185.46090270451333,194.28143310546875,8,49808,False
C1.143.119,1,143,185.46062329830696,184.01402282714844,7,49809,False
C1.293.159,1,293,185.4590695039187,187.0474395751953,7,49810,False
C1.53.00000000134,1,53,185.45697848099186,178.25,4,49811,False
C1.440.35,1,440,185.45537557505506,187.1932830810547,5,49812,False
C1.28.100,1,28,185.4551832941719,177.9300537109375,8,49813,False
C1.43.00000000036,1,43,185.45219916544713,167.72584533691406,7,49814,False
C1.336.51,1,336,185.4514969247275,200.595458984375,8,49815,False
C1.68.7,1,68,185.45141987060447,179.5189666748047,7,49816,False
C1.129.00000000129,1,129,185.45126561536924,197.42861938476562,8,49817,False
C1.458.171,1,458,185.4504804353839,185.71334838867188,5,49818,False
C1.54.00000000066,1,54,185.44959559488169,195.49749755859375,6,49819,False
C1.141.00000000073,1,141,185.4490399248994,190.61500549316406,4,49820,False
C1.212.138,1,212,185.44859806920132,176.71580505371094,7,49821,False
C1.203.150,1,203,185.4478435227205,190.1026611328125,7,49822,False
C1.293.86,1,293,185.44780455715573,195.19766235351562,7,49823,False
C1.15.2201,1,15,185.44607983102324,193.802001953125,6,49824,False
C1.118.00000000040,1,118,185.44511706706373,198.92800903320312,5,49825,False
C1.97.117,1,97,185.4446154738771,195.1229705810547,7,49826,False
C1.258.120,1,258,185.44315605929717,217.5098876953125,8,49827,False
C1.48.00000000177,1,48,185.44203242424936,194.0,4,49828,False
C1.493.127,1,493,185.44185451597497,188.7595977783203,5,49829,False
C1.32.00000000086,1,32,185.43803736059849,185.0430908203125,8,49830,False
C1.87.20,1,87,185.43469938072917,194.42811584472656,8,49831,False
C1.121.00000000084,1,121,185.43425455589386,199.60263061523438,8,49832,False
C1.129.00000000062,1,129,185.43387687308422,197.31524658203125,8,49833,False
C1.491.89,1,491,185.43158378284022,190.83421325683594,6,49834,False
C1.64.37,1,64,185.43091513388416,197.3736114501953,8,49835,False
C1.466.16,1,466,185.42996991179035,195.080810546875,8,49836,False
C1.201.201,1,201,185.42745777847549,171.11509704589844,6,49837,False
C1.155.107,1,155,185.42740421865997,189.22756958007812,7,49838,False
C1.249.209,1,249,185.42719453871584,191.5443115234375,7,49839,False
C1.208.24,1,208,185.42686374678175,190.843017578125,7,49840,False
C1.18.121,1,18,185.42617148327332,188.354248046875,7,49841,False
C1.31.134,1,31,185.42560974165158,200.1632843017578,6,49842,False
C1.242.181,1,242,185.42540961452505,208.9369659423828,7,49843,False
C1.184.43,1,184,185.42439168846133,187.21705627441406,7,49844,False
C1.75.74,1,75,185.42324660849633,194.88218688964844,6,49845,False
C1.349.51,1,349,185.4228716951555,198.71453857421875,8,49846,False
C1.305.69,1,305,185.42266203809174,189.5732421875,6,49847,False
C1.218.192,1,218,185.42178726586764,182.74826049804688,8,49848,False
C1.76.63,1,76,185.42101554774356,175.55921936035156,8,49849,False
C1.403.19,1,403,185.41956128760953,183.8650360107422,5,49850,False
C1.385.142,1,385,185.41721991347023,198.0194549560547,5,49851,False
C1.281.213,1,281,185.41632423222276,166.54835510253906,7,49852,False
C1.123.00000000221,1,123,185.41549542504788,197.4267578125,8,49853,False
C1.306.105,1,306,185.41341052475377,187.49034118652344,7,49854,False
C1.225.195,1,225,185.41204600485233,180.88076782226562,7,49855,False
C1.207.195,1,207,185.41204600484883,180.88076782226562,7,49856,False
C1.85.100,1,85,185.41111185458126,190.3522186279297,7,49857,False
C1.46.00000000023,1,46,185.41088005439266,161.2078399658203,6,49858,False
C1.72.20,1,72,185.4098850825305,187.62628173828125,8,49859,False
C1.256.63,1,256,185.40971266964834,181.96548461914062,7,49860,False
C1.474.118,1,474,185.4092671209835,197.98226928710938,7,49861,False
C1.282.4187,1,282,185.40785268384278,202.2659149169922,6,49862,False
C1.133.00000000203,1,133,185.40748628134736,183.2324981689453,8,49863,False
C1.328.107,1,328,185.40713068718148,175.06829833984375,6,49864,False
C1.81.181,1,81,185.40628905976652,182.54222106933594,6,49865,False
C1.467.40,1,467,185.40505678979034,191.13975524902344,7,49866,False
C1.425.26,1,425,185.4039030656908,196.917724609375,5,49867,False
C1.71.22,1,71,185.40334457310973,187.86631774902344,6,49868,False
C1.76.146,1,76,185.40159140495663,192.20355224609375,8,49869,False
C1.499.142,1,499,185.40157213160197,197.5185089111328,6,49870,False
C1.158.201,1,158,185.4007491917389,186.5277557373047,4,49871,False
C1.75.47,1,75,185.39882766707228,186.15115356445312,5,49872,False
C1.336.34,1,336,185.39871634522459,209.86854553222656,8,49873,False
C1.345.39,1,345,185.3984999409773,198.68682861328125,9,49874,False
C1.210.22,1,210,185.39824170810698,163.73196411132812,8,49875,False
C1.314.30,1,314,185.39753420355265,187.0625457763672,8,49876,False
C1.35.00000000133,1,35,185.39571533394914,195.11386108398438,8,49877,False
C1.154.177,1,154,185.3949358512569,169.41456604003906,7,49878,False
C1.467.21,1,467,185.39465449460576,191.2877960205078,7,49879,False
C1.158.163,1,158,185.39450702563244,188.87149047851562,4,49880,False
C1.230.80,1,230,185.39262789098478,165.3365478515625,8,49881,False
C1.173.56,1,173,185.3921445086672,188.3648681640625,8,49882,False
C1.265.193,1,265,185.39123290729924,183.197265625,8,49883,False
C1.70.2,1,70,185.39092901238521,177.52622985839844,7,49884,False
C1.148.174,1,148,185.38978163610383,172.233154296875,7,49885,False
C1.329.179,1,329,185.38929376378616,188.3231964111328,8,49886,False
C1.338.143,1,338,185.38893031185145,165.57936096191406,7,49887,False
C1.77.162,1,77,185.38607612749345,185.32997131347656,7,49888,False
C1.231.239,1,231,185.3857580672493,198.203125,8,49889,False
C1.14.222,1,14,185.38572949149793,198.62278747558594,5,49890,False
C1.327.185,1,327,185.38501307946163,180.59559631347656,7,49891,False
C1.40.00000000244,1,40,185.3837079752263,165.2805633544922,7,49892,False
C1.132.00000000039,1,132,185.38155555557032,182.3211669921875,6,49893,False
C1.81.85,1,81,185.38013065008445,189.24842834472656,6,49894,False
C1.493.198,1,493,185.37991440968852,183.94613647460938,5,49895,False
C1.32.00000000001,1,32,185.37932523492006,183.31227111816406,8,49896,False
C1.18.239,1,18,185.37798746065377,188.45742797851562,7,49897,False
C1.347.24,1,347,185.37684236356046,181.52767944335938,7,49898,False
C1.178.205,1,178,185.3767213464113,179.0983123779297,7,49899,False
C1.35.00000000074,1,35,185.37612580296556,185.2837677001953,7,49900,False
C1.121.00000000120,1,121,185.37610551711373,190.93862915039062,8,49901,False
C1.225.202,1,225,185.37548194859204,183.71786499023438,7,49902,False
C1.207.202,1,207,185.3754819485903,183.7178497314453,7,49903,False
C1.327.56,1,327,185.37383464302326,194.44508361816406,7,49904,False
C1.325.71,1,325,185.37354413387393,195.72122192382812,7,49905,False
C1.249.17,1,249,185.37207791608162,180.79055786132812,7,49906,False
C1.338.138,1,338,185.3690826104574,178.2025909423828,6,49907,False
C1.340.141,1,340,185.36875580932121,190.30564880371094,8,49908,False
C1.208.138,1,208,185.36762398093293,184.98538208007812,8,49909,False
C1.90.86,1,90,185.36736530762042,179.62513732910156,7,49910,False
C1.98.72,1,98,185.36618112516163,179.9503936767578,8,49911,False
C1.375.42,1,375,185.36580913318517,183.1050262451172,10,49912,False
C1.84.104,1,84,185.3655897516275,194.291015625,7,49913,False
C1.143.131,1,143,185.36496964612368,191.57528686523438,7,49914,False
C1.467.34,1,467,185.3639788393834,181.3918914794922,6,49915,False
C1.188.166,1,188,185.36354690376245,184.2662353515625,7,49916,False
C1.27.150,1,27,185.3620115154942,183.59912109375,8,49917,False
C1.186.127,1,186,185.3609120983694,184.14613342285156,8,49918,False
C1.300.94,1,300,185.36085325910247,205.17333984375,8,49919,False
C1.36.00000000038,1,36,185.35958790318412,175.93955993652344,7,49920,False
C1.26.103,1,26,185.3579761681733,181.5453338623047,7,49921,False
C1.205.225,1,205,185.35499345141534,175.7549285888672,8,49922,False
C1.326.36,1,326,185.35492818252462,190.68035888671875,6,49923,False
C1.294.236,1,294,185.35098022143717,193.56539916992188,7,49924,False
C1.265.209,1,265,185.35095933494324,197.92599487304688,8,49925,False
C1.349.106,1,349,185.35037170260495,199.80039978027344,7,49926,False
C1.80.97,1,80,185.34901914621184,182.98007202148438,8,49927,False
C1.186.47,1,186,185.34863593904774,196.9114990234375,8,49928,False
C1.188.133,1,188,185.34815289010498,180.47274780273438,7,49929,False
C1.274.93,1,274,185.34666692669427,193.57403564453125,5,49930,False
C1.356.5,1,356,185.34565586168733,209.7747802734375,8,49931,False
C1.178.69,1,178,185.34438227379468,180.81524658203125,4,49932,False
C1.148.361,1,148,185.34285552219595,169.44300842285156,7,49933,False
C1.467.28,1,467,185.3419835780437,203.78451538085938,7,49934,False
C1.132.00000000116,1,132,185.34146175216395,176.90785217285156,7,49935,False
C1.203.238,1,203,185.34103856388063,188.8218231201172,7,49936,False
C1.340.232,1,340,185.3403615089469,188.17578125,8,49937,False
C1.182.101,1,182,185.33965346480642,191.56765747070312,8,49938,False
C1.464.40,1,464,185.3374524570563,185.6255340576172,6,49939,False
C1.466.213,1,466,185.3363379736715,192.93557739257812,8,49940,False
C1.121.00000000061,1,121,185.33621846085492,196.52049255371094,8,49941,False
C1.199.136,1,199,185.3353583016457,192.433349609375,8,49942,False
C1.102.151,1,102,185.3336116737052,184.66932678222656,16,49943,False
C1.493.105,1,493,185.3333065674422,183.7589874267578,5,49944,False
C1.184.59,1,184,185.33195821872366,175.1923065185547,7,49945,False
C1.140.00000000071,1,140,185.33074524288276,172.3678741455078,8,49946,False
C1.225.184,1,225,185.3277492214318,182.80653381347656,7,49947,False
C1.207.184,1,207,185.32774922143045,182.80653381347656,7,49948,False
C1.312.52,1,312,185.32713813038552,186.34878540039062,7,49949,False
C1.87.1,1,87,185.326996541945,181.0953369140625,8,49950,False
C1.282.4147,1,282,185.32638155352936,196.9214324951172,5,49951,False
C1.458.10,1,458,185.32620187034476,177.44219970703125,5,49952,False
C1.123.00000000211,1,123,185.3245745539034,184.14443969726562,7,49953,False
C1.14.169,1,14,185.3241489587671,165.30458068847656,7,49954,False
C1.419.66,1,419,185.32220668308992,184.76351928710938,4,49955,False
C1.97.173,1,97,185.32215290523473,201.00082397460938,7,49956,False
C1.150.27,1,150,185.32133527877684,167.09750366210938,8,49957,False
C1.32.00000000027,1,32,185.32064474021365,185.90188598632812,8,49958,False
C1.282.4034,1,282,185.32042725804698,176.6065216064453,6,49959,False
C1.474.154,1,474,185.31995380559567,193.69638061523438,8,49960,False
C1.307.150,1,307,185.31974880288624,181.97198486328125,6,49961,False
C1.168.129,1,168,185.31962969823462,179.84385681152344,7,49962,False
C1.88.43,1,88,185.31776990414153,188.63768005371094,8,49963,False
C1.209.75,1,209,185.31680090107008,187.2976531982422,6,49964,False
C1.439.85,1,439,185.31663064947134,196.40049743652344,5,49965,False
C1.124.00000000018,1,124,185.31638707196322,197.0,4,49966,False
C1.104.192,1,104,185.31558886996902,197.05526733398438,5,49967,False
C1.2.13,1,2,185.31447340850204,195.43588256835938,4,49968,False
C1.314.15,1,314,185.31353424187006,192.49179077148438,8,49969,False
C1.130.00000000504,1,130,185.31168197456486,174.30502319335938,7,49970,False
C1.210.198,1,210,185.30759629656288,178.376953125,8,49971,False
C1.35.00000000209,1,35,185.30756683755504,191.7694854736328,8,49972,False
C1.51.00000000071,1,51,185.30675223318244,199.34042358398438,7,49973,False
C1.294.140,1,294,185.3057965559198,202.66639709472656,7,49974,False
C1.105.183,1,105,185.30527073553327,189.1388702392578,7,49975,False
C1.123.00000000314,1,123,185.30503489996957,195.65087890625,8,49976,False
C1.133.00000000008,1,133,185.30372479049788,182.73385620117188,7,49977,False
C1.272.183,1,272,185.30265418879884,207.45751953125,5,49978,False
C1.211.104,1,211,185.30089038467938,181.6647186279297,7,49979,False
C1.489.54,1,489,185.2987431686839,188.55503845214844,7,49980,False
C1.102.134,1,102,185.29873793470924,176.5567626953125,14,49981,False
C1.314.155,1,314,185.29777708266624,191.004150390625,6,49982,False
C1.324.173,1,324,185.29707403874636,172.29510498046875,4,49983,False
C1.210.105,1,210,185.29550089835493,169.80398559570312,7,49984,False
C1.227.163,1,227,185.29547754359544,188.43016052246094,6,49985,False
C1.209.151,1,209,185.29229833492343,170.6563262939453,6,49986,False
C1.44.00000000811,1,44,185.29170699552046,183.1951446533203,7,49987,False
C1.196.82,1,196,185.29057089590896,183.81532287597656,7,49988,False
C1.344.95,1,344,185.2885742253721,189.00294494628906,8,49989,False
C1.88.155,1,88,185.28802347863024,212.62179565429688,8,49990,False
C1.52.00000000171,1,52,185.28602321460343,177.52015686035156,6,49991,False
C1.102.144,1,102,185.28593653320027,183.88768005371094,13,49992,False
C1.80.180,1,80,185.28557296545904,188.23284912109375,8,49993,False
C1.148.191,1,148,185.28315486071733,193.71728515625,7,49994,False
C1.72.13,1,72,185.28276344049536,188.27816772460938,8,49995,False
C1.29.159,1,29,185.28231299175292,184.78965759277344,7,49996,False
C1.231.68,1,231,185.28184723717854,195.81077575683594,7,49997,False
C1.482.65,1,482,185.28108963123404,199.14881896972656,6,49998,False
C1.190.145,1,190,185.2795217474121,204.22314453125,6,49999,False
C1.54.00000000027,1,54,185.27865824630362,201.593505859375,6,50000,False
C1.205.269,1,205,185.2772040660325,168.89707946777344,8,50001,False
C1.324.118,1,324,185.27524955456093,181.81085205078125,5,50002,False
C1.140.00000000017,1,140,185.27502336127907,160.6558837890625,8,50003,False
C1.212.95,1,212,185.27427630352457,179.77914428710938,8,50004,False
C1.221.104,1,221,185.2737437415863,185.35159301757812,8,50005,False
C1.179.104,1,179,185.2737437415853,185.35159301757812,8,50006,False
C1.322.36,1,322,185.2722161084329,177.55599975585938,7,50007,False
C1.302.157,1,302,185.26967214203356,186.4366912841797,7,50008,False
C1.312.119,1,312,185.26931935018828,172.59506225585938,7,50009,False
C1.32.00000000029,1,32,185.26914878709192,183.55276489257812,8,50010,False
C1.265.205,1,265,185.26896392667476,180.08465576171875,8,50011,False
C1.51.00000000157,1,51,185.26743835902693,181.62899780273438,8,50012,False
C1.201.35,1,201,185.2672996439974,166.7136688232422,6,50013,False
C1.212.41,1,212,185.26711175565674,170.32852172851562,8,50014,False
C1.36.00000000052,1,36,185.26596691904177,171.11532592773438,7,50015,False
C1.301.48,1,301,185.26592144818977,175.9984588623047,7,50016,False
C1.168.29,1,168,185.26530909539886,173.60757446289062,7,50017,False
C1.340.210,1,340,185.26415670050926,187.17440795898438,8,50018,False
C1.331.36,1,331,185.26344317987443,178.2479705810547,3,50019,False
C1.327.109,1,327,185.2625093599609,180.99168395996094,7,50020,False
C1.132.00000000022,1,132,185.26158919805343,179.01486206054688,7,50021,False
C1.124.00000000014,1,124,185.26081641365806,191.5,4,50022,False
C1.92.98,1,92,185.2607500611813,205.08323669433594,6,50023,False
C1.158.32,1,158,185.26061972883588,187.7054901123047,4,50024,False
C1.347.201,1,347,185.25781563697618,183.13186645507812,7,50025,False
C1.3.113,1,3,185.25625461485862,189.260498046875,8,50026,False
C1.26.25,1,26,185.2547797331665,179.360107421875,7,50027,False
C1.140.00000000117,1,140,185.2542439496763,173.3382568359375,8,50028,False
C1.31.00000000068,1,31,185.2538607040918,187.78350830078125,3,50029,False
C1.35.00000000059,1,35,185.25244531920634,187.9879150390625,8,50030,False
C1.263.55,1,263,185.25233996386436,181.0303192138672,7,50031,False
C1.72.12,1,72,185.25038266189284,186.64151000976562,7,50032,False
C1.141.00000000056,1,141,185.24932854668597,176.47698974609375,6,50033,False
C1.207.82,1,207,185.24870463663814,190.494140625,7,50034,False
C1.225.82,1,225,185.24870463663652,190.49411010742188,7,50035,False
C1.143.33,1,143,185.2474544743316,173.72413635253906,7,50036,False
C1.294.184,1,294,185.24692281445738,180.7904815673828,7,50037,False
C1.155.297,1,155,185.24676394370644,183.29501342773438,7,50038,False
C1.123.00000000166,1,123,185.24612011234942,191.88186645507812,7,50039,False
C1.421.27,1,421,185.24603518402097,194.3094024658203,4,50040,False
C1.299.151,1,299,185.24576819276703,187.0474853515625,8,50041,False
C1.206.54,1,206,185.24509260211133,192.16835021972656,7,50042,False
C1.9.30,1,9,185.2428089045902,187.0104217529297,7,50043,False
C1.98.181,1,98,185.24258786946757,188.14425659179688,8,50044,False
C1.206.127,1,206,185.24225582532168,173.8423309326172,7,50045,False
C1.218.98,1,218,185.24131223954706,181.33413696289062,8,50046,False
C1.386.127,1,386,185.2409276177761,221.38699340820312,5,50047,False
C1.491.63,1,491,185.23995232863498,191.3292236328125,7,50048,False
C1.205.256,1,205,185.2399327479535,185.1577911376953,8,50049,False
C1.282.4024,1,282,185.23904788396192,187.15391540527344,6,50050,False
C1.343.98,1,343,185.23854225826736,183.48141479492188,5,50051,False
C1.271.116,1,271,185.23706204313746,190.25698852539062,8,50052,False
C1.105.143,1,105,185.2354627935786,192.34141540527344,7,50053,False
C1.458.165,1,458,185.2353017677516,183.0613555908203,5,50054,False
C1.313.157,1,313,185.23438553883167,192.0874481201172,6,50055,False
C1.188.229,1,188,185.23391645959086,185.8304443359375,7,50056,False
C1.419.17,1,419,185.23350077959506,192.09437561035156,5,50057,False
C1.98.30,1,98,185.2332802858396,194.77493286132812,8,50058,False
C1.55.00000000106,1,55,185.23275143913287,175.47674560546875,8,50059,False
C1.250.97,1,250,185.23229053299286,198.43519592285156,7,50060,False
C1.68.150,1,68,185.2316011936031,181.860107421875,7,50061,False
C1.88.181,1,88,185.23145058245063,184.96188354492188,8,50062,False
C1.376.78,1,376,185.23085808335202,193.47003173828125,6,50063,False
C1.207.81,1,207,185.23045034609945,192.9454345703125,7,50064,False
C1.225.81,1,225,185.2304503460983,192.9454345703125,7,50065,False
C1.28.29,1,28,185.23039813236974,178.0543212890625,8,50066,False
C1.98.117,1,98,185.2300225224671,192.29766845703125,8,50067,False
C1.173.148,1,173,185.22914731444433,184.72787475585938,8,50068,False
C1.3.4,1,3,185.2289365384757,190.48899841308594,8,50069,False
C1.485.5,1,485,185.22885696164212,185.96856689453125,6,50070,False
C1.336.52,1,336,185.22857937113062,187.2772674560547,7,50071,False
C1.80.45,1,80,185.22851185195606,175.11154174804688,8,50072,False
C1.153.172,1,153,185.22724029191022,201.3411407470703,7,50073,False
C1.15.2051,1,15,185.2259777605941,183.84483337402344,6,50074,False
C1.193.125,1,193,185.22557184237704,184.88087463378906,7,50075,False
C1.70.81,1,70,185.22550347047041,189.03089904785156,7,50076,False
C1.305.57,1,305,185.2249582788225,190.49119567871094,7,50077,False
C1.143.101,1,143,185.2249297311755,183.2222900390625,7,50078,False
C1.100.157,1,100,185.22369244302539,188.87611389160156,7,50079,False
C1.149.124,1,149,185.22297215529596,173.9903564453125,8,50080,False
C1.450.53,1,450,185.22238006751044,188.1511993408203,7,50081,False
C1.121.00000000134,1,121,185.22153543283792,195.85311889648438,8,50082,False
C1.493.221,1,493,185.21975208997964,188.2410125732422,5,50083,False
C1.458.91,1,458,185.21767242800473,186.39212036132812,5,50084,False
C1.143.130,1,143,185.2158998686273,182.3388214111328,6,50085,False
C1.293.65,1,293,185.21479539365305,190.3155975341797,7,50086,False
C1.124.00000000022,1,124,185.21450224896978,202.5,4,50087,False
C1.293.30,1,293,185.2144282009934,187.8385009765625,7,50088,False
C1.85.146,1,85,185.21424119375015,202.14060974121094,7,50089,False
C1.23.5,1,23,185.2141855915395,159.9669647216797,5,50090,False
C1.176.371,1,176,185.21333233897047,174.9414520263672,8,50091,False
C1.75.140,1,75,185.2130953562054,188.36647033691406,5,50092,False
C1.461.212,1,461,185.21081878098113,182.653564453125,5,50093,False
C1.281.183,1,281,185.20931205291802,164.4613800048828,7,50094,False
C1.143.192,1,143,185.20909823764447,187.89830017089844,7,50095,False
C1.258.66,1,258,185.2089638452188,199.50279235839844,7,50096,False
C1.492.151,1,492,185.20858994412785,183.543212890625,6,50097,False
C1.5.46,1,5,185.20794470337174,174.12625122070312,4,50098,False
C1.369.48,1,369,185.20735030754233,199.75233459472656,7,50099,False
C1.124.00000000090,1,124,185.20626100327726,186.5,4,50100,False
C1.91.15,1,91,185.20604707944696,188.3076171875,6,50101,False
C1.154.158,1,154,185.20530053877079,177.3278350830078,6,50102,False
C1.168.231,1,168,185.20422320339557,171.91441345214844,7,50103,False
C1.313.12,1,313,185.20421396805537,186.82264709472656,6,50104,False
C1.28.176,1,28,185.2038788587365,197.41152954101562,8,50105,False
C1.123.00000000044,1,123,185.2029969097724,188.6253662109375,8,50106,False
C1.155.153,1,155,185.20227931829717,182.10133361816406,6,50107,False
C1.6.159,1,6,185.20100438258675,179.96141052246094,5,50108,False
C1.43.00000000223,1,43,185.1995226261888,169.29299926757812,7,50109,False
C1.263.157,1,263,185.1995037307234,196.74708557128906,7,50110,False
C1.314.180,1,314,185.1991569286966,200.40277099609375,8,50111,False
C1.28.53,1,28,185.19728628278534,186.37664794921875,8,50112,False
C1.439.27,1,439,185.1960326282286,195.78970336914062,5,50113,False
C1.403.69,1,403,185.19370914399897,182.4440460205078,5,50114,False
C1.413.63,1,413,185.19324987256766,187.58724975585938,2,50115,False
C1.33.00000000185,1,33,185.19297470246897,176.04373168945312,4,50116,False
C1.338.24,1,338,185.19133489832018,187.5264129638672,6,50117,False
C1.150.33,1,150,185.19114301913174,174.64312744140625,8,50118,False
C1.313.37,1,313,185.19083846534227,181.6272430419922,6,50119,False
C1.9.89,1,9,185.18990127662823,183.4064178466797,7,50120,False
C1.182.201,1,182,185.1895410219748,178.79067993164062,8,50121,False
C1.492.43,1,492,185.1893448785123,186.4855499267578,6,50122,False
C1.173.120,1,173,185.18910267263792,190.4613800048828,8,50123,False
C1.72.34,1,72,185.18859021732783,189.33364868164062,8,50124,False
C1.143.1,1,143,185.18790785958836,195.87855529785156,7,50125,False
C1.294.110,1,294,185.1877421741641,195.5794677734375,6,50126,False
C1.312.176,1,312,185.1877027078372,183.2066650390625,7,50127,False
C1.173.200,1,173,185.18731451681603,189.578369140625,8,50128,False
C1.459.176,1,459,185.18695370340959,201.13587951660156,4,50129,False
C1.134.00000000012,1,134,185.18531523762218,186.11415100097656,7,50130,False
C1.312.103,1,312,185.18509868920393,185.6319580078125,7,50131,False
C1.72.82,1,72,185.18462405630203,178.18405151367188,8,50132,False
C1.206.78,1,206,185.18372860074842,164.97242736816406,6,50133,False
C1.489.68,1,489,185.1817930576847,187.7572784423828,7,50134,False
C1.27.96,1,27,185.18095134568506,202.95318603515625,8,50135,False
C1.27.158,1,27,185.18057861423904,194.30960083007812,8,50136,False
C1.266.105,1,266,185.17827040603726,228.52273559570312,5,50137,False
C1.178.190,1,178,185.17819231101134,186.19139099121094,7,50138,False
C1.489.90,1,489,185.17807806351462,175.5174560546875,7,50139,False
C1.227.134,1,227,185.17661683681527,188.5699462890625,6,50140,False
C1.4.243,1,4,185.17660491403504,191.64199829101562,7,50141,False
C1.440.2,1,440,185.17590474050604,190.0532989501953,5,50142,False
C1.22.98,1,22,185.17404430210317,172.737060546875,8,50143,False
C1.224.98,1,224,185.17404430210289,172.737060546875,8,50144,False
C1.249.192,1,249,185.1729973408799,178.8772735595703,7,50145,False
C1.166.21,1,166,185.17211560493843,178.1735076904297,6,50146,False
C1.123.00000000315,1,123,185.17015992646708,189.53799438476562,8,50147,False
C1.175.196,1,175,185.16910668127116,192.75637817382812,8,50148,False
C1.173.88,1,173,185.1685351518098,194.5188751220703,8,50149,False
C1.216.12,1,216,185.16787316966852,173.54298400878906,7,50150,False
C1.123.00000000103,1,123,185.16775968246466,185.5452423095703,8,50151,False
C1.87.169,1,87,185.1671367480251,188.52194213867188,7,50152,False
C1.133.00000000063,1,133,185.16596455165012,183.17625427246094,8,50153,False
C1.87.109,1,87,185.1658726099832,180.2389678955078,7,50154,False
C1.36.00000000024,1,36,185.16553381988018,184.93150329589844,7,50155,False
C1.199.99,1,199,185.16492931588277,193.51353454589844,8,50156,False
C1.282.4063,1,282,185.16420855400793,194.0475616455078,6,50157,False
C1.54.00000000153,1,54,185.16258605127908,195.25,6,50158,False
C1.203.143,1,203,185.16130043669008,190.29751586914062,7,50159,False
C1.51.00000000065,1,51,185.16040597671926,182.0489959716797,7,50160,False
C1.3.72,1,3,185.15983948307763,189.4963836669922,8,50161,False
C1.35.00000000060,1,35,185.15949688049523,174.453369140625,8,50162,False
C1.35.00000000107,1,35,185.15923960525086,192.52896118164062,8,50163,False
C1.149.157,1,149,185.15833188516882,195.1856231689453,8,50164,False
C1.41.00000000107,1,41,185.15646704573277,200.03744506835938,7,50165,False
C1.215.81,1,215,185.15615787704138,176.68621826171875,8,50166,False
C1.445.75,1,445,185.1560915339012,190.52560424804688,5,50167,False
C1.149.107,1,149,185.1554547605702,187.76824951171875,8,50168,False
C1.6.221,1,6,185.15340082843107,166.0528106689453,5,50169,False
C1.89.120,1,89,185.15280507993944,191.80421447753906,7,50170,False
C1.227.41,1,227,185.15058651455152,193.05430603027344,6,50171,False
C1.340.162,1,340,185.15028517563206,188.28504943847656,8,50172,False
C1.148.145,1,148,185.15016326243205,181.52586364746094,7,50173,False
C1.460.31,1,460,185.15003391355302,180.62136840820312,4,50174,False
C1.313.111,1,313,185.14797074308441,180.890625,6,50175,False
C1.324.161,1,324,185.14775714500774,190.3308563232422,6,50176,False
C1.461.386,1,461,185.14769161291866,191.01658630371094,5,50177,False
C1.357.8,1,357,185.14560074181432,186.3939666748047,5,50178,False
C1.19.20,1,19,185.14543616043102,183.49000549316406,7,50179,False
C1.6.162,1,6,185.14518654615364,193.51980590820312,5,50180,False
C1.26.108,1,26,185.14456804059026,196.2975311279297,7,50181,False
C1.76.2,1,76,185.14420911982364,189.25743103027344,8,50182,False
C1.282.4193,1,282,185.14327614120558,175.21434020996094,5,50183,False
C1.130.00000000224,1,130,185.14254305662354,190.77951049804688,8,50184,False
C1.208.83,1,208,185.14244276552256,176.5629119873047,6,50185,False
C1.35.00000000089,1,35,185.14065776949258,178.2690887451172,8,50186,False
C1.80.56,1,80,185.14002238151693,188.80638122558594,8,50187,False
