line,pred,y,n_fields,population
C2.381.51.0,3.3166964966040373,-2.7650523,5,381
C2.383.117.0,3.316642886836515,1.2072176,6,383
C2.368.19.0,3.316343065120143,-0.7257043,5,368
C2.383.67.0,3.3157120241275404,6.938364,5,383
C2.411.50.0,3.315601811987932,10.533036,6,411
C2.376.30.0,3.3151987404094085,-0.6895688,4,376
C2.430.109.0,3.314281203707857,-2.0244784,5,430
C2.370.82.0,3.314277375130618,12.214071,5,370
C2.422.21.0,3.314240148882477,-1.297945,4,422
C2.443.80.0,3.3134702423484432,-3.3016686,5,443
C2.421.15.0,3.3127834209645894,-11.771616,5,421
C2.413.42.0,3.31215883803822,15.788761,3,413
C2.435.135.0,3.3116930179502244,-5.0968685,6,435
C2.430.94.0,3.3110429560119994,6.2655215,5,430
C2.413.38.0,3.3107916405285214,12.304064,4,413
C2.400.30.0,3.3083273988860813,-0.7431188,6,400
C2.370.108.0,3.3077448937958542,5.9282107,5,370
C2.387.113.0,3.3076793261840356,19.687897,5,387
C2.389.40.0,3.306577360681201,-0.8245982,5,389
C2.439.20.0,3.3047367838539157,-13.860299,6,439
C2.404.5.0,3.3027499780650778,20.645212,6,404
C2.419.69.0,3.3017713029462334,-6.846055,5,419
C2.387.81.0,3.3017677148064397,-4.8187084,6,387
C2.426.41.0,3.300794323730824,-11.530587,6,426
C2.370.25.0,3.2995520075661746,-4.761121,4,370
C2.430.56.0,3.2991546683516,-18.40182,5,430
C2.366.23.0,3.2977491197541546,2.1028805,4,366
C2.422.67.0,3.2976026697325858,0.31155503,4,422
C2.402.170.0,3.296889827691979,-9.442478,6,402
C2.438.100.0,3.2964152503760733,7.9093566,5,438
C2.402.204.0,3.2942395868069734,-8.618094,6,402
C2.373.35.0,3.2938915064332965,-2.2055771,2,373
C2.402.156.0,3.291962174900784,4.168922,6,402
C2.426.71.0,3.2919158413889384,8.919596,6,426
C2.415.76.0,3.2843429192989673,-3.2414937,4,415
C2.387.33.0,3.2836521494182955,9.201375,6,387
C2.415.112.0,3.2833452176020517,-6.7263293,3,415
C2.383.5.0,3.283181962717057,2.060309,4,383
C2.438.101.0,3.2823653633944967,10.373857,5,438
C2.411.112.0,3.282228352254632,3.6694696,6,411
C2.383.97.0,3.2787478467312416,-14.620416,6,383
C2.368.101.0,3.2786341607647187,7.9292507,4,368
C2.414.57.0,3.278475485335995,4.2882023,4,414
C2.444.110.0,3.278264659789461,-18.226027,5,444
C2.366.162.0,3.278071333046745,-15.707758,4,366
C2.366.62.0,3.2750756417291558,-7.4250164,5,366
C2.371.46.0,3.2747928464908314,0.26850057,5,371
C2.411.97.0,3.274283766876553,13.420869,5,411
C2.387.20.0,3.2740914717898555,-4.4079475,5,387
C2.375.60.0,3.2694976348180798,-5.8005576,6,375
C2.398.14.0,3.2693554980509916,9.534264,3,398
C2.435.74.0,3.268246338276179,-3.1380851,6,435
C2.402.10.0,3.2673836495286404,-4.944778,6,402
C2.366.20.0,3.2655950939342095,-9.474377,5,366
C2.431.2.0,3.2648698311524282,-6.666423,5,431
C2.368.66.0,3.264680728589862,-4.434574,4,368
C2.422.7.0,3.2623242342064174,2.746205,4,422
C2.424.71.0,3.262171150101581,9.734174,5,424
C2.424.79.0,3.2621173543619646,5.9209943,6,424
C2.367.110.0,3.2610358510004724,-10.770195,6,367
C2.408.71.0,3.2573748294341445,-17.486906,3,408
C2.383.116.0,3.2571142118046064,-3.9156158,6,383
C2.444.73.0,3.2563290310733266,-3.3880665,5,444
C2.429.102.0,3.2560887022122453,-2.4456918,5,429
C2.412.12.0,3.2511373810671267,5.595264,6,412
C2.407.5.0,3.2503964735943813,-1.9243463,4,407
C2.430.57.0,3.2499242358245466,0.74730164,5,430
C2.402.196.0,3.2490040491150585,-3.2758944,6,402
C2.402.201.0,3.2484093026227217,8.058556,6,402
C2.427.102.0,3.2474169801514,-13.970095,5,427
C2.383.11.0,3.246646067716723,4.9051137,5,383
C2.430.41.0,3.2463924933763804,0.008121653,5,430
C2.444.161.0,3.2457341071647345,-9.092147,5,444
C2.413.3.0,3.245549467932264,-17.682686,4,413
C2.399.13.0,3.245511560854676,17.591337,5,399
C2.368.76.0,3.245104334821811,1.5178757,5,368
C2.437.164.0,3.24408202929483,-4.1202064,6,437
C2.444.1.0,3.2426603362177473,-10.885966,5,444
C2.426.111.0,3.2425258322916184,-2.2409708,6,426
C2.413.64.0,3.2411244287218226,-25.368305,3,413
C2.406.63.0,3.240999819877204,21.849125,4,406
C2.402.14.0,3.2404990364026713,2.0944953,4,402
C2.439.160.0,3.237443045463897,-10.215449,6,439
C2.368.5.0,3.2364716686092394,0.14665075,4,368
C2.382.131.0,3.236289314945313,-3.729041,7,382
C2.400.54.0,3.2360485451470153,-21.35582,6,400
C2.371.66.0,3.2354287045721777,18.21477,5,371
C2.408.83.0,3.235092985965236,-9.092906,3,408
C2.367.11.0,3.234919626750358,-4.5767617,6,367
C2.427.165.0,3.2345133155455374,-1.9297737,6,427
C2.430.22.0,3.2338977051534514,8.026802,5,430
C2.438.25.0,3.2336202431236165,-1.5489032,5,438
C2.402.128.0,3.233093013438789,6.933072,6,402
C2.382.31.0,3.232153879711403,-10.503998,7,382
C2.422.3.0,3.2302371517667825,16.979654,4,422
C2.419.112.0,3.230147195272264,-12.655837,5,419
C2.386.31.0,3.2299124358842755,6.2910843,4,386
C2.408.37.0,3.22906331571845,15.720127,3,408
C2.402.181.0,3.2287340125178594,-7.580328,6,402
C2.404.76.0,3.2280648441144035,22.395376,5,404
C2.385.4.0,3.2279621276648203,-19.005436,5,385
C2.372.175.0,3.226657605160092,14.85374,5,372
C2.368.22.0,3.2249481934362403,-1.637588,4,368
C2.406.76.0,3.2248061597288453,9.884232,5,406
C2.382.25.0,3.2247944183752106,-7.3227124,7,382
C2.373.78.0,3.2233779715043114,-10.33596,4,373
C2.438.60.0,3.2233293310815596,-0.49780327,5,438
C2.415.102.0,3.2210702643127958,-3.4117436,4,415
C2.402.37.0,3.2207155463187114,6.8691554,6,402
C2.435.163.0,3.2205283863149523,2.7898147,6,435
C2.385.9.0,3.2204521798427184,-16.944096,6,385
C2.435.139.0,3.2203442193434473,-6.774502,6,435
C2.408.6.0,3.219558068884581,4.6317606,3,408
C2.400.94.0,3.219425178871513,-5.384852,6,400
C2.443.153.0,3.2191128901075756,0.6045994,6,443
C2.373.15.0,3.218308750434479,24.63169,4,373
C2.422.26.0,3.2172725218882703,7.456205,4,422
C2.402.180.0,3.214635527101421,5.339089,6,402
C2.383.41.0,3.2136551566542035,2.2288842,6,383
C2.431.34.0,3.2129445301636013,3.2107272,10,431
C2.387.54.0,3.21286950211855,11.008891,6,387
C2.372.102.0,3.2127296026272996,14.938904,6,372
C2.415.17.0,3.2107367561335898,0.5780563,4,415
C2.421.6.0,3.2104317988482496,-3.4431913,4,421
C2.376.176.0,3.204502524720056,-3.104369,4,376
C2.435.118.0,3.203419255935424,-13.673952,6,435
C2.429.113.0,3.203409832702785,-9.295932,5,429
C2.382.81.0,3.2023569985465214,-11.66747,7,382
C2.381.46.0,3.2015703836863483,4.544112,6,381
C2.381.24.0,3.2013188172784734,-1.2816213,6,381
C2.368.39.0,3.199675412677982,-1.1634843,5,368
C2.389.33.0,3.1994192092387337,13.418642,5,389
C2.366.76.0,3.197595525562884,3.2828305,4,366
C2.419.62.0,3.197082957053789,2.2822273,6,419
C2.444.144.0,3.19671412086865,-9.757967,5,444
C2.381.59.0,3.196261667669158,0.6808954,6,381
C2.410.5.0,3.195484483675602,3.5781426,6,410
C2.444.138.0,3.194593979864084,-0.58586663,5,444
C2.376.159.0,3.1941477274969947,-6.5429997,3,376
C2.430.105.0,3.1931641752282647,-2.7935183,5,430
C2.438.69.0,3.1928424346912996,3.3706367,5,438
C2.422.73.0,3.191508836433532,9.16913,4,422
C2.389.21.0,3.1899773965012157,5.657662,5,389
C2.429.36.0,3.188939814925257,10.9360485,5,429
C2.415.9.0,3.1882144483665056,-16.339994,4,415
C2.413.44.0,3.188037246436765,-4.8783617,4,413
C2.389.32.0,3.1869871295575503,13.920422,5,389
C2.439.23.0,3.1866342097042852,-0.7282157,6,439
C2.416.41.0,3.186567827273141,8.638048,5,416
C2.381.42.0,3.185398620088817,2.7777877,5,381
C2.421.10.0,3.1847714052821847,-16.177977,5,421
C2.383.51.0,3.1834737687506554,3.8366508,6,383
C2.444.127.0,3.1834553276232955,-9.246467,5,444
C2.372.135.0,3.181841060996182,20.033821,6,372
C2.375.76.0,3.181399379503227,-7.3061576,6,375
C2.400.53.0,3.1799408902712334,-7.9098854,6,400
C2.370.46.0,3.1792498034488843,3.996091,5,370
C2.367.1.0,3.178605014493122,8.35972,5,367
C2.415.47.0,3.177751824537064,2.1111064,4,415
C2.435.28.0,3.1754426194269145,-1.385652,5,435
C2.404.46.0,3.174200101972667,8.749295,6,404
C2.422.19.0,3.17328705792687,-2.37732,4,422
C2.372.169.0,3.1695065916145504,15.4317045,6,372
C2.375.58.0,3.168254639222864,-6.3848243,6,375
C2.402.50.0,3.167050771819967,2.1961555,6,402
C2.412.21.0,3.166500173057232,-0.105619565,6,412
C2.366.172.0,3.165458000616723,5.6338634,5,366
C2.430.68.0,3.164778402564562,-8.549539,5,430
C2.435.137.0,3.1644865962449567,-2.8856852,6,435
C2.439.161.0,3.1642097866435286,-9.348916,6,439
C2.372.55.0,3.1628004664992377,15.486071,6,372
C2.387.76.0,3.161971320654569,2.0476081,6,387
C2.383.17.0,3.1586666670284744,8.256718,6,383
C2.398.101.0,3.154122687937315,-16.415403,3,398
C2.413.12.0,3.1539740176709965,-4.4486613,4,413
C2.368.99.0,3.1539179841463487,-11.586149,4,368
C2.370.66.0,3.153081699262621,19.813847,3,370
C2.444.96.0,3.15212983387702,-6.7958064,5,444
C2.414.3.0,3.151616855027076,-2.6384125,5,414
C2.400.61.0,3.1511661348217386,-4.2360187,6,400
C2.410.10.0,3.1509269784145357,6.814226,6,410
C2.411.21.0,3.150821479086409,24.640903,6,411
C2.442.40.0,3.150333840823095,19.634132,6,442
C2.371.74.0,3.15026709143856,6.366271,6,371
C2.386.1.0,3.1498755152550455,11.36486,4,386
C2.402.169.0,3.1490628556487206,2.5077221,6,402
C2.419.17.0,3.148105152908797,-21.860197,5,419
C2.368.63.0,3.147528295124215,-15.904374,4,368
C2.383.37.0,3.146123277272433,0.4802009,6,383
C2.439.168.0,3.1449731396885885,3.306101,6,439
C2.366.132.0,3.144656751150259,-17.381245,4,366
C2.372.124.0,3.1433334325107545,3.9443204,5,372
C2.427.202.0,3.143107975756093,-5.625015,5,427
C2.410.191.0,3.140509362713637,9.880925,5,410
C2.382.93.0,3.1404478069022126,-4.933329,6,382
C2.444.26.0,3.1382909291225514,-6.3486266,5,444
C2.439.41.0,3.138115689722794,-6.2150326,6,439
C2.444.27.0,3.1368484913424526,-7.2974668,5,444
C2.439.51.0,3.135908436158385,-13.340833,6,439
C2.406.24.0,3.1357162281221904,2.3833508,4,406
C2.408.43.0,3.1351045009182124,-9.179739,3,408
C2.372.142.0,3.133626242320205,4.056771,6,372
C2.439.84.0,3.1322883942986244,-26.155382,6,439
C2.383.89.0,3.1318680403338686,-1.3892324,6,383
C2.413.57.0,3.1317268973869545,-11.006837,4,413
C2.426.92.0,3.1309067892871374,3.0989878,5,426
C2.439.102.0,3.130398558959376,5.050975,5,439
C2.413.68.0,3.129216844001499,10.784794,3,413
C2.427.181.0,3.129132754578856,-3.505857,6,427
C2.412.123.0,3.1277329349344085,9.263214,6,412
C2.407.74.0,3.124903890427474,-1.0504212,4,407
C2.435.19.0,3.124467583676733,-5.8447995,5,435
C2.412.103.0,3.123688599092722,-0.79623836,5,412
C2.400.91.0,3.1229644272568007,1.7731812,6,400
C2.407.79.0,3.1229339211753744,-6.3434963,4,407
C2.437.47.0,3.1226229226697484,-5.8642063,6,437
C2.439.96.0,3.1221013090406373,-3.8109658,6,439
C2.439.55.0,3.1220388796192,-13.248383,6,439
C2.437.97.0,3.1203437236222364,2.721294,6,437
C2.435.32.0,3.119414617428495,3.7580314,6,435
C2.398.12.0,3.1182692617002004,9.073397,3,398
C2.413.16.0,3.1182247546288715,5.0497136,4,413
C2.414.72.0,3.1175463261131413,3.0350473,5,414
C2.402.6.0,3.1166878093570802,1.7837888,6,402
C2.372.8.0,3.116403851805981,27.991755,6,372
C2.402.89.0,3.115761713484584,15.8566265,5,402
C2.398.95.0,3.1156746409099023,-0.31777018,3,398
C2.375.13.0,3.1155046021944153,-8.486441,6,375
C2.435.91.0,3.112847658200714,9.289198,6,435
C2.413.18.0,3.112448005516501,7.4790635,4,413
C2.382.77.0,3.1122669363819617,-4.4149127,7,382
C2.382.105.0,3.111271095599367,-13.720166,6,382
C2.366.83.0,3.1101900822769184,-0.4889945,4,366
C2.373.20.0,3.108900085572946,4.7864895,4,373
C2.375.29.0,3.1088354050630036,-9.524024,5,375
C2.443.9.0,3.10844525457846,2.9586713,5,443
C2.382.101.0,3.1083172704728326,-3.103884,7,382
C2.425.80.0,3.1072483348115485,15.35003,4,425
C2.406.62.0,3.1069180266681706,-4.4450088,5,406
C2.429.48.0,3.1055326450159364,0.0106281,5,429
C2.421.28.0,3.1053384598945306,-1.8947157,5,421
C2.422.41.0,3.104889920426885,-8.07077,4,422
C2.398.23.0,3.104484261493301,-26.710604,3,398
C2.389.43.0,3.1033877689198284,8.839693,4,389
C2.404.15.0,3.103125756993537,10.640613,6,404
C2.443.29.0,3.1025397482443573,-9.455049,5,443
C2.382.71.0,3.10225937795589,6.2466874,7,382
C2.372.18.0,3.099775369151732,11.970904,6,372
C2.407.62.0,3.0992951024009554,6.2061386,3,407
C2.387.95.0,3.0992343293889357,4.6610246,6,387
C2.398.31.0,3.0967093302056297,-15.658037,3,398
C2.412.122.0,3.095672611905418,-5.8707194,6,412
C2.408.40.0,3.0938314798061333,1.465394,3,408
C2.400.15.0,3.0900058745435834,4.040298,6,400
C2.367.37.0,3.088634143394927,2.3006806,5,367
C2.437.10.0,3.0880166793114814,-22.188955,6,437
C2.372.22.0,3.0874877791974455,6.81598,5,372
C2.381.33.0,3.0868778394072205,1.1841453,6,381
C2.406.20.0,3.0861940983338587,1.5997314,5,406
C2.439.124.0,3.0849765253834236,3.560351,6,439
C2.371.112.0,3.0824268094583207,7.3508043,6,371
C2.382.16.0,3.080904082360164,-9.24457,7,382
C2.383.139.0,3.0806031659334874,1.2005676,6,383
C2.368.136.0,3.079208750231235,-11.589125,5,368
C2.412.58.0,3.0760246034555174,1.5593617,5,412
C2.415.93.0,3.076014401191162,-2.4791088,3,415
C2.438.105.0,3.075959905463363,2.9091167,5,438
C2.375.16.0,3.0757756604683637,-27.773842,6,375
C2.439.97.0,3.0742420312334624,-5.105066,6,439
C2.442.123.0,3.0733458313542643,-2.578295,7,442
C2.382.50.0,3.073011975496303,-5.9242697,7,382
C2.437.44.0,3.0725482163838196,16.018011,6,437
C2.381.32.0,3.0702490318047118,-4.4573045,6,381
C2.366.29.0,3.0695859834173667,5.1107235,5,366
C2.402.117.0,3.0676860472888183,-1.6922445,6,402
C2.370.55.0,3.066702114995688,22.85099,5,370
C2.402.49.0,3.065242220550096,9.556339,6,402
C2.387.118.0,3.0644894361267943,22.343225,6,387
C2.419.109.0,3.0639422180748888,-16.094688,6,419
C2.444.103.0,3.0632288812921984,3.3752935,5,444
C2.429.98.0,3.0604555263282265,-4.6315517,5,429
C2.400.29.0,3.0599575695865986,0.12356451,6,400
C2.372.143.0,3.0596129681161166,12.93401,4,372
C2.368.31.0,3.0590439886066068,-8.301584,5,368
C2.406.36.0,3.0589644258907116,-3.0681486,5,406
C2.412.64.0,3.057968512381333,13.621789,4,412
C2.430.75.0,3.0569379355845077,3.9693816,5,430
C2.385.1.0,3.0557437875943054,-37.87582,2,385
C2.373.17.0,3.0552202020323427,-0.6694855,4,373
C2.442.132.0,3.0550077817870873,8.952566,6,442
C2.376.59.0,3.054601958303,-1.0920439,4,376
C2.429.140.0,3.054006201632815,13.879889,5,429
C2.372.118.0,3.05227633448688,10.643721,6,372
C2.372.77.0,3.0507674487496828,5.7517543,6,372
C2.431.40.0,3.049565683342473,-9.708412,9,431
C2.376.113.0,3.0489597660427328,-14.433269,4,376
C2.402.115.0,3.048145356726228,3.515072,6,402
C2.383.98.0,3.0477053625366857,-10.8050995,5,383
C2.412.111.0,3.047027731253466,1.2080971,6,412
C2.422.72.0,3.0459676622989433,7.152705,4,422
C2.443.88.0,3.045656674970434,-8.1048,6,443
C2.366.235.0,3.0453996208449134,4.4581637,5,366
C2.419.44.0,3.0451285972548305,-28.306973,6,419
C2.404.48.0,3.0447228308123884,-3.7809207,5,404
C2.383.135.0,3.0420199991527017,-1.1151491,6,383
C2.402.162.0,3.0418345153882234,9.483505,6,402
C2.444.76.0,3.0418046388994786,2.9593134,5,444
C2.402.209.0,3.0415720065188325,13.366022,6,402
C2.385.31.0,3.0414567208886827,-22.97816,6,385
C2.442.22.0,3.0412175762411326,2.949762,7,442
C2.370.99.0,3.0368802792685625,3.6628108,5,370
C2.398.33.0,3.036309802316492,-24.55487,3,398
C2.443.165.0,3.0360403901045894,-0.8100506,6,443
C2.399.38.0,3.0354535661996973,-8.234003,5,399
C2.368.127.0,3.034716387183431,-10.273065,5,368
C2.383.55.0,3.033958418726704,-2.8936324,6,383
C2.408.36.0,3.032417679056419,1.8664273,3,408
C2.429.51.0,3.0315286325338353,3.574788,5,429
C2.413.65.0,3.0306819823544435,1.1206135,4,413
C2.387.25.0,3.028573766923639,-11.500892,6,387
C2.383.33.0,3.0283053068005934,-2.2009664,5,383
C2.422.20.0,3.0254546886966063,-0.594745,4,422
C2.366.211.0,3.024760511856592,-7.6093936,3,366
C2.375.150.0,3.0243825688047252,-1.772641,6,375
C2.389.57.0,3.0235321139447233,15.179322,5,389
C2.443.69.0,3.0225731250409806,1.4316161,6,443
C2.382.65.0,3.0223520146662652,11.376917,6,382
C2.404.4.0,3.0211542233322737,17.955036,5,404
C2.383.109.0,3.021070481224493,-1.2162825,6,383
C2.383.133.0,3.0203000238459223,-3.4832823,6,383
C2.368.33.0,3.018906677797397,3.4231956,5,368
C2.413.30.0,3.018779071521846,2.7590384,4,413
C2.422.69.0,3.018510209952594,7.70818,4,422
C2.422.5.0,3.0180645734421923,3.27663,4,422
C2.435.43.0,3.01792568941425,-10.734185,6,435
C2.407.44.0,3.0170738081649096,7.1238036,4,407
C2.424.26.0,3.0155832379836873,13.730254,5,424
C2.402.34.0,3.0152483673030748,3.0669389,6,402
C2.368.52.0,3.0152249978706163,-2.0094895,4,368
C2.408.75.0,3.009076063073628,13.652794,3,408
C2.372.7.0,3.008729113779051,30.90504,5,372
C2.381.35.0,3.0060599842375746,4.392662,6,381
C2.383.10.0,3.0044171646173012,5.905538,4,383
C2.404.75.0,3.003605668162015,16.73218,6,404
C2.431.9.0,3.0031829918639903,-1.2953328,10,431
C2.425.82.0,3.0022836075252624,4.2352295,4,425
C2.406.3.0,3.0021577539267708,1.8365355,4,406
C2.415.85.0,3.001954057730377,-20.125593,4,415
C2.442.117.0,2.9994855672701535,1.1830622,7,442
C2.372.44.0,2.995976086158222,22.903288,6,372
C2.387.52.0,2.9959571137220022,-0.68210864,6,387
C2.389.48.0,2.99504461249917,2.0288818,5,389
C2.398.26.0,2.994775997455272,-1.0153424,2,398
C2.442.85.0,2.994728080972017,12.754287,6,442
C2.444.94.0,2.994112418894422,-6.1004467,5,444
C2.402.59.0,2.9922227696661743,-20.756598,4,402
C2.430.29.0,2.9920701749550225,-1.0749984,5,430
C2.422.15.0,2.991290854013275,1.531505,4,422
C2.406.85.0,2.9898694028529555,13.115571,5,406
C2.389.2.0,2.9884878539621624,8.452118,4,389
C2.444.112.0,2.988378963574877,1.9635334,5,444
C2.400.55.0,2.9883769646344978,7.431981,6,400
C2.375.3.0,2.9871129661722615,4.358709,6,375
C2.402.168.0,2.986301468846356,-2.8440945,6,402
C2.435.99.0,2.985615598566171,-11.865135,6,435
C2.410.82.0,2.9855847683017127,-11.537785,4,410
C2.443.19.0,2.984923021521653,-11.654384,6,443
C2.443.92.0,2.9844519778694414,-0.07791824,4,443
C2.387.134.0,2.984364737686639,14.179675,6,387
C2.444.91.0,2.984069448411315,0.12359339,5,444
C2.404.69.0,2.982741089084994,13.094279,5,404
C2.381.20.0,2.982689404410687,11.865445,6,381
C2.410.55.0,2.9826048891457537,4.0732427,6,410
C2.366.228.0,2.9824276184508727,-10.400817,5,366
C2.389.53.0,2.9823303263942327,4.7354784,4,389
C2.404.8.0,2.9822217821610306,15.405663,6,404
C2.382.133.0,2.980787838474899,-13.0084,6,382
C2.412.2.0,2.9775316729754455,-3.5435529,6,412
C2.407.50.0,2.976919983896274,3.1422808,3,407
C2.376.6.0,2.9758081165833663,-9.291794,4,376
C2.370.69.0,2.975141229413562,11.109291,5,370
C2.411.37.0,2.9731640773653782,8.854036,6,411
C2.444.133.0,2.9728196753372345,6.0161333,5,444
C2.388.68.0,2.9724460922709715,0.651914,6,388
C2.443.45.0,2.972379786732576,9.461883,6,443
C2.383.86.0,2.9723589999719433,12.817021,5,383
C2.389.67.0,2.972322553442377,14.174004,4,389
C2.366.118.0,2.971082348422406,-6.702876,3,366
C2.425.16.0,2.9706524354639945,-16.400095,4,425
C2.366.12.0,2.96804730391117,-12.677997,5,366
C2.375.148.0,2.9676744904868677,-19.29129,6,375
C2.443.74.0,2.9676390615183,-11.988467,6,443
C2.435.115.0,2.9674969101986663,9.307364,6,435
C2.366.94.0,2.96731226699128,-13.427849,4,366
C2.422.85.0,2.9671139661387893,5.3752236,3,422
C2.439.144.0,2.965320675211849,-16.530815,6,439
C2.402.207.0,2.9652934262234347,4.7416887,6,402
C2.404.33.0,2.9643041688886984,20.591063,6,404
C2.422.88.0,2.96170580180855,5.162955,4,422
C2.444.46.0,2.961329423990651,-6.0523243,4,444
C2.383.122.0,2.9604818118669796,-6.769516,6,383
C2.371.7.0,2.9596000252245616,13.436288,6,371
C2.383.100.0,2.9588099978187508,1.9738343,6,383
C2.444.28.0,2.957923064222622,-4.0082617,4,444
C2.408.33.0,2.9564006735593304,-8.832806,3,408
C2.373.3.0,2.9552431120500984,-13.265036,4,373
C2.372.46.0,2.955095293200925,9.203254,6,372
C2.430.65.0,2.95396547726032,-16.638557,5,430
C2.368.13.0,2.953751037051771,-2.6243742,4,368
C2.402.79.0,2.9531176533987504,-4.2599945,6,402
C2.411.49.0,2.9523303949533912,25.097687,6,411
C2.421.49.0,2.952064278759398,-0.8212957,5,421
C2.421.34.0,2.9511306050758432,-5.9620004,4,421
C2.439.120.0,2.9499686545987456,-5.773299,6,439
C2.371.159.0,2.947490447935514,7.971689,5,371
C2.402.44.0,2.9466978696515977,5.5411887,6,402
C2.368.100.0,2.946644472495259,-12.606025,5,368
C2.388.20.0,2.946484617089881,-19.932085,6,388
C2.408.66.0,2.9456487615887488,-15.812639,3,408
C2.419.14.0,2.9456215653675857,-21.530537,5,419
C2.444.121.0,2.9444897618971884,-12.657207,5,444
C2.387.11.0,2.9443780566357756,-4.7655087,6,387
C2.444.22.0,2.9440608812920397,-10.223947,5,444
C2.371.67.0,2.943804540950081,14.159521,6,371
C2.381.37.0,2.9434575858989076,-4.7752047,6,381
C2.427.87.0,2.9430242297362446,-5.296757,6,427
C2.443.131.0,2.9429275097919376,-4.406667,6,443
C2.439.166.0,2.941857438392343,-6.9739823,6,439
C2.444.160.0,2.94065042081229,-8.256846,5,444
C2.430.42.0,2.939958628801265,2.3427017,5,430
C2.370.8.0,2.939804237243285,13.466471,5,370
C2.381.39.0,2.9390643449858063,1.5539287,6,381
C2.373.9.0,2.937755999210195,-16.88896,4,373
C2.435.17.0,2.937089383345338,-4.372202,6,435
C2.435.20.0,2.9360805613184464,0.22433145,6,435
C2.413.69.0,2.934575187828821,-5.6724114,4,413
C2.368.150.0,2.9330688989609874,-3.8710244,4,368
C2.408.25.0,2.9319323663370462,-12.912473,3,408
C2.440.56.0,2.9306419997576416,-4.4285755,5,440
C2.412.34.0,2.930100592656626,7.110669,5,412
C2.382.21.0,2.9288538899922956,2.3968303,7,382
C2.402.177.0,2.928796925977134,9.368989,6,402
C2.435.64.0,2.928645173905778,-10.142152,6,435
C2.387.82.0,2.9282993799193786,0.16050804,6,387
C2.413.22.0,2.9281608970959083,-2.5793116,4,413
C2.389.25.0,2.9273861259494627,-2.7334983,5,389
C2.382.69.0,2.925838104853055,-11.284827,7,382
C2.408.81.0,2.924722964001856,-12.47454,3,408
C2.411.139.0,2.9241868459377005,5.226253,6,411
C2.435.94.0,2.924098401529533,11.169848,6,435
C2.366.121.0,2.9222599407641083,5.9401803,4,366
C2.435.65.0,2.9219442822223245,-1.6754987,5,435
C2.370.95.0,2.920404121524121,11.425851,5,370
C2.372.196.0,2.920072352379353,5.939204,6,372
C2.369.45.0,2.9200546045130196,7.484817,4,369
C2.438.67.0,2.9193181270026995,20.680744,4,438
C2.430.125.0,2.918809312332684,-2.2291584,5,430
C2.402.97.0,2.916986861022506,8.482587,5,402
C2.366.202.0,2.916438669163321,-7.3701563,5,366
C2.427.209.0,2.915599853885178,7.583786,5,427
C2.383.22.0,2.914759938783263,-7.4379992,6,383
C2.412.215.0,2.9136587565379677,-2.4407861,6,412
C2.439.47.0,2.9117751269700984,-15.236133,6,439
C2.402.148.0,2.9099575930411516,3.0539064,5,402
C2.402.134.0,2.908876907447339,0.40900552,6,402
C2.402.29.0,2.90885772834379,-5.5456276,6,402
C2.410.92.0,2.907408408301137,-3.334724,6,410
C2.383.43.0,2.9057971828325417,-3.404819,5,383
C2.443.152.0,2.9049575180166234,7.002766,6,443
C2.399.28.0,2.9049198127586546,-9.929263,5,399
C2.382.24.0,2.903572267578697,-12.319469,7,382
C2.372.75.0,2.903509329830797,13.025787,6,372
C2.439.22.0,2.9032167403341784,-11.321449,6,439
C2.406.8.0,2.903027997486386,6.1917853,4,406
C2.371.43.0,2.902357586240536,3.6961212,6,371
C2.381.9.0,2.9020697222040526,11.871588,5,381
C2.412.39.0,2.901575141112238,-24.448103,6,412
C2.383.60.0,2.9013896260219054,-20.069632,6,383
C2.366.205.0,2.901054034988627,9.697506,4,366
C2.407.102.0,2.899240118758948,-11.732521,4,407
C2.402.95.0,2.8987336462871003,6.2831388,6,402
C2.422.66.0,2.897607276969197,-5.95977,4,422
C2.414.2.0,2.8973646973681224,-11.533652,5,414
C2.431.39.0,2.8961487567566944,-5.1051126,10,431
C2.382.59.0,2.895657796054302,-9.000696,6,382
C2.387.75.0,2.894781127911977,6.6886125,5,387
C2.408.38.0,2.8941515660537243,0.25116068,3,408
C2.371.86.0,2.8917648315544993,9.417471,6,371
C2.429.21.0,2.890926520359397,3.979648,5,429
C2.372.171.0,2.8907367372257458,10.350238,6,372
C2.402.159.0,2.890163362501639,0.7685555,6,402
C2.415.37.0,2.8895349928421448,-6.2326436,4,415
C2.382.6.0,2.8889964605838014,2.2789161,7,382
C2.439.61.0,2.888219868405862,-18.602783,6,439
C2.406.14.0,2.8880392704433464,12.84401,4,406
C2.382.43.0,2.8877328617484994,-9.073984,7,382
C2.422.27.0,2.8874062990357996,10.83953,4,422
C2.431.23.0,2.886402925232586,12.169248,10,431
C2.404.81.0,2.8854012838814245,2.2787156,5,404
C2.372.9.0,2.8845695665704465,16.137354,6,372
C2.383.145.0,2.8836008713800156,-20.3615,6,383
C2.435.125.0,2.881865808488299,3.688548,6,435
C2.421.42.0,2.8815039826493196,-10.539425,4,421
C2.387.141.0,2.8799776402732347,1.3381388,5,387
C2.372.36.0,2.879819679853135,10.532004,6,372
C2.408.22.0,2.8795375759453696,-9.776039,3,408
C2.402.61.0,2.879288452166343,15.554556,6,402
C2.368.97.0,2.8791598983128384,6.1972756,4,368
