line,pred,y,n_fields,population
C1.463.75,6.331571623583452,11.361307,6,463
C1.459.260,6.330651518670239,-5.4114184,6,459
C1.498.65,6.328654047574861,7.0168614,5,498
C1.468.156,6.327568510136689,19.951149,7,468
C1.474.47,6.316807585781729,9.447164,8,474
C1.452.8,6.3141326921074805,-0.5601852,7,452
C1.470.248,6.31317434482835,-0.5574662,8,470
C1.474.34,6.312439981161068,-2.4861867,8,474
C1.470.36,6.310604177732,-5.4328036,8,470
C1.452.6,6.307751387018165,1.4185863,7,452
C1.478.136,6.306943670751478,9.45096,5,478
C1.496.82,6.3032745152036425,9.440332,7,496
C1.470.263,6.302666060350312,-8.794266,8,470
C1.470.268,6.2967754912815606,-0.7289162,8,470
C1.463.54,6.294208333525881,8.45949,6,463
C1.452.154,6.293062582393672,-0.19451682,8,452
C1.474.6,6.292911247197062,2.8926008,8,474
C1.479.15,6.292237603062304,-3.97896,5,479
C1.497.209,6.291608936660377,-9.273086,7,497
C1.496.80,6.289325669940063,8.319655,6,496
C1.452.103,6.286133935452331,0.2781434,7,452
C1.452.59,6.286002354261789,-0.50052804,7,452
C1.459.41,6.283797369114731,-2.7956243,3,459
C1.474.130,6.2811008234734444,-7.3513994,8,474
C1.470.136,6.268474760109156,-9.199328,8,470
C1.474.49,6.264844438927023,-4.174412,8,474
C1.487.60,6.26068645740595,2.648741,5,487
C1.498.147,6.255050431947747,3.4942813,5,498
C1.453.104,6.254140710872248,0.1628003,6,453
C1.474.196,6.248902969093024,-0.35193685,8,474
C1.491.106,6.247224431549001,4.9467072,7,491
C1.470.190,6.239860272502109,2.2474964,8,470
C1.496.152,6.236682837085248,-4.867522,8,496
C1.459.206,6.236437593521192,5.7957177,4,459
C1.453.57,6.2314845093443685,-5.9086995,6,453
C1.496.135,6.230275734802114,5.420541,8,496
C1.478.69,6.230248909721929,23.822006,4,478
C1.459.66,6.229977018594302,7.2329316,6,459
C1.470.197,6.228362989707255,-1.9842412,8,470
C1.463.176,6.228045479883496,8.384924,5,463
C1.497.8,6.227041383266998,-3.9015596,8,497
C1.461.236,6.2268612174372455,0.46938968,5,461
C1.496.164,6.224600935815105,1.2457656,8,496
C1.474.194,6.219740002041243,-7.263005,7,474
C1.470.277,6.209139006441476,-9.657979,8,470
C1.496.224,6.204098536830118,-6.679122,8,496
C1.453.152,6.203123473492747,3.1383126,5,453
C1.461.334,6.200724646051633,16.691229,5,461
C1.453.38,6.199620945626137,-3.6717997,6,453
C1.452.157,6.196323576341005,1.1875006,7,452
C1.474.157,6.1931973605136275,5.014176,8,474
C1.478.36,6.193176134400439,0.88295996,5,478
C1.496.247,6.192318557301195,-4.1286044,7,496
C1.461.377,6.1866045551668405,28.600689,5,461
C1.452.94,6.185116264329333,14.41277,8,452
C1.452.54,6.1833814246751935,11.084675,5,452
C1.474.141,6.182048040019393,1.8474007,8,474
C1.475.43,6.1805522066332035,4.6247225,5,475
C1.478.27,6.180242522590043,18.95988,5,478
C1.452.90,6.178706438195406,5.7643704,8,452
C1.470.180,6.175667618795912,-6.2373333,7,470
C1.471.126,6.165716929331088,23.42949,7,471
C1.459.256,6.163835863162164,-3.8489308,5,459
C1.487.94,6.154490443442231,-7.655479,5,487
C1.470.267,6.149305832710541,4.384746,8,470
C1.496.141,6.1462398405413765,12.019253,8,496
C1.487.59,6.144834359204041,8.715343,4,487
C1.487.102,6.1443412974293645,-16.095999,5,487
C1.470.232,6.144177600897151,-10.400104,8,470
C1.470.273,6.142865344052539,-6.981616,8,470
C1.452.87,6.138258183835202,2.8707435,7,452
C1.470.29,6.137893460491878,2.8234463,8,470
C1.470.101,6.136911769038924,6.308188,7,470
C1.498.76,6.135145832169203,-2.9524786,5,498
C1.452.73,6.134485306985155,9.899396,8,452
C1.453.42,6.133037533742406,-8.867245,5,453
C1.461.231,6.131639690689992,-2.7373703,5,461
C1.497.26,6.131359986135092,-20.478397,8,497
C1.459.285,6.12796843540593,6.4171314,6,459
C1.478.56,6.125270886976697,15.06806,5,478
C1.470.239,6.121625485363248,-0.16610372,8,470
C1.452.65,6.1176260912110365,10.977422,7,452
C1.474.28,6.113575271506006,-4.2020617,8,474
C1.487.87,6.113274597624501,-29.046455,4,487
C1.468.30,6.111807404063947,5.064655,6,468
C1.459.235,6.104480078597045,-18.544203,6,459
C1.487.83,6.103789463090803,-9.255119,5,487
C1.496.186,6.101045517023618,-1.2953181,7,496
C1.463.98,6.09851283457438,5.7357235,6,463
C1.496.79,6.096989855834764,0.7242178,7,496
C1.463.42,6.096013447673166,-0.6969932,6,463
C1.459.207,6.090046383341997,-1.1514353,6,459
C1.452.33,6.089644615870992,9.586358,8,452
C1.470.156,6.087812780333198,-7.1905913,8,470
C1.496.61,6.083071824778478,-9.05386,8,496
C1.498.63,6.082455221321557,-10.830119,5,498
C1.480.131,6.082442714101596,-2.5622823,5,480
C1.459.247,6.0811072281297465,1.7739481,6,459
C1.487.103,6.078618323333713,-26.98144,5,487
C1.470.144,6.075248763257144,-4.327166,8,470
C1.459.140,6.074440866467091,1.5467491,5,459
C1.474.136,6.067823205347684,3.4999506,8,474
C1.453.145,6.067165517234175,12.389114,5,453
C1.474.198,6.066946766599904,-5.757587,8,474
C1.496.196,6.059919970944919,-3.2671006,7,496
C1.480.101,6.059280393550553,-5.288802,5,480
C1.480.90,6.056642108173664,-8.831802,5,480
C1.461.268,6.055522044698263,5.8184695,5,461
C1.459.36,6.053781715665548,-7.667319,6,459
C1.497.89,6.052534067624864,-3.062874,6,497
C1.453.27,6.048800346991394,2.3090146,5,453
C1.452.49,6.048108174822169,8.428201,7,452
C1.496.41,6.047458312526349,13.653115,8,496
C1.498.98,6.047126106544,-6.0355988,5,498
C1.480.172,6.045571117892822,6.1278577,5,480
C1.496.189,6.037389969019066,4.3182893,7,496
C1.496.40,6.035548738245796,-4.338097,8,496
C1.470.78,6.034516009545777,8.467909,8,470
C1.459.10,6.029119216486269,4.2553277,5,459
C1.474.87,6.025646219430074,-3.1405206,6,474
C1.496.138,6.019715048850723,11.863322,7,496
C1.453.154,6.01681789521331,-4.9304,6,453
C1.497.31,6.016644317935399,-5.0628924,6,497
C1.453.14,6.008358293442934,-1.2796252,5,453
C1.453.16,6.004975339479421,-4.722333,6,453
C1.496.115,5.998044272551185,10.587928,8,496
C1.480.27,5.993583019081019,-22.756943,5,480
C1.474.170,5.992420104274563,2.7909508,8,474
C1.496.67,5.990932860661835,23.663551,7,496
C1.459.8,5.990756675499728,-7.303616,5,459
C1.452.146,5.9906326247906545,3.7050257,7,452
C1.461.274,5.987435711918585,-1.8014703,5,461
C1.474.31,5.986963041977406,4.320813,8,474
C1.470.203,5.985586515503776,11.038607,7,470
C1.459.48,5.97306217708344,-14.471836,5,459
C1.452.25,5.9722754341123565,7.875265,6,452
C1.452.68,5.972088921671392,9.567886,7,452
C1.459.227,5.969853516670387,-6.927102,6,459
C1.463.51,5.969586338101294,8.912754,5,463
C1.475.92,5.962756172417393,14.261513,6,475
C1.496.151,5.959638923822928,2.750278,8,496
C1.474.146,5.958148909026249,5.0111656,7,474
C1.459.81,5.9577602727480805,8.091865,6,459
C1.461.229,5.951567377220175,9.90321,5,461
C1.496.50,5.948566383305915,1.1571156,8,496
C1.474.182,5.9482035364145,1.8133256,8,474
C1.453.182,5.946133701138168,-1.5571331,6,453
C1.453.129,5.9447658133728005,8.150784,6,453
C1.474.179,5.943010189457256,-5.2951117,8,474
C1.452.141,5.9423888001366105,10.811472,7,452
C1.496.204,5.936337685847449,-0.7891181,7,496
C1.496.222,5.935056606942763,11.130653,8,496
C1.463.45,5.933568438826209,7.3933234,6,463
C1.470.104,5.933568438826209,-7.040716,8,470
C1.459.134,5.9330867448470705,-8.726491,5,459
C1.463.80,5.929785322310154,12.899863,5,463
C1.496.58,5.925361344702784,-2.4318595,8,496
C1.459.148,5.9212718928857,6.301665,6,459
C1.470.128,5.919485656868031,-2.1919286,8,470
C1.480.38,5.917568860827834,0.48977777,5,480
C1.474.32,5.915488679143674,-8.886774,8,474
C1.480.110,5.911680972137773,-9.509962,5,480
C1.463.136,5.910434439441443,7.4256234,6,463
C1.496.74,5.9075127697740175,4.3347406,8,496
C1.498.142,5.899754386072524,12.271321,5,498
C1.453.121,5.8986381735641915,-5.441833,6,453
C1.486.181,5.891312457521534,-26.9011,6,486
C1.498.105,5.889587731077142,3.5016413,5,498
C1.480.83,5.887045295085798,-30.612362,5,480
C1.453.99,5.883041917033309,-4.2049165,6,453
C1.490.65,5.880438756990991,1.1134552,5,490
C1.474.5,5.878981223597476,4.404313,8,474
C1.452.50,5.877957042227376,6.66204,7,452
C1.474.112,5.875186595063698,-8.284362,8,474
C1.460.15,5.87456580447432,-0.80452645,4,460
C1.463.27,5.872794274729384,16.091707,6,463
C1.461.308,5.87276994130023,12.81627,5,461
C1.461.256,5.871089692707203,0.78534967,5,461
C1.496.63,5.870355342379576,13.135478,8,496
C1.459.127,5.869323210525152,-4.539996,5,459
C1.470.191,5.868489218474109,1.3993963,8,470
C1.487.77,5.868078656462383,9.972343,4,487
C1.496.202,5.863106457779038,-7.8213043,7,496
C1.480.82,5.862828782960679,-12.580182,5,480
C1.496.120,5.852062244639175,5.1539407,8,496
C1.474.75,5.85009980064257,6.189338,8,474
C1.496.226,5.849529071691426,-7.404272,8,496
C1.496.231,5.846927163276536,-4.2510343,8,496
C1.496.92,5.844482300662124,-0.35557565,7,496
C1.478.99,5.841565598426237,7.60896,5,478
C1.470.47,5.839306876048087,-3.2341912,8,470
C1.453.123,5.836465337216088,9.36375,6,453
C1.474.137,5.836187873896518,7.353713,8,474
C1.475.49,5.83515214002779,-14.250654,6,475
C1.453.133,5.8341320873696025,4.085684,6,453
C1.453.184,5.832199974773119,8.54945,6,453
C1.470.68,5.827184252382346,-11.597627,7,470
C1.496.78,5.819768878420494,-2.733197,8,496
C1.453.144,5.818778837251042,-5.347283,6,453
C1.459.138,5.816560420239134,7.1739492,5,459
C1.454.16,5.811915870872977,-5.4297075,7,454
C1.468.121,5.811500020026734,0.9129871,5,468
C1.461.258,5.809158798590475,-5.1241903,5,461
C1.474.129,5.809073236387531,-12.6332245,8,474
C1.474.159,5.807938076660569,0.69400066,8,474
C1.459.43,5.807731628134842,7.829789,5,459
C1.459.209,5.807280976451099,-1.7491761,5,459
C1.474.89,5.804453627260665,-1.1684119,8,474
C1.496.53,5.8036208398130125,15.951316,8,496
C1.496.111,5.802186290526582,2.825515,7,496
C1.453.136,5.801336046492256,3.311467,6,453
C1.453.34,5.800959417657791,8.393095,5,453
C1.475.134,5.798834513552037,-0.47883773,5,475
C1.459.133,5.798338979180302,-3.0282686,6,459
C1.470.252,5.790272549813678,-6.3568287,8,470
C1.461.297,5.789828474973644,20.331524,4,461
C1.470.220,5.7884818271440635,-0.5031902,7,470
C1.452.167,5.788286222038284,11.224707,7,452
C1.496.132,5.7831806855801515,-0.047371887,8,496
C1.459.39,5.782883550851909,-4.196352,6,459
C1.459.255,5.781927429799026,5.629948,6,459
C1.452.69,5.778479989263408,3.6844149,7,452
C1.459.118,5.775259050123943,-6.740896,5,459
C1.496.133,5.775103259644729,-8.922725,7,496
C1.461.205,5.771470167024152,19.63271,5,461
C1.480.168,5.766921329384651,-13.468762,5,480
C1.470.247,5.764736355824111,-2.4321911,8,470
C1.463.50,5.763106425276296,7.5646567,6,463
C1.464.7,5.762564575848991,9.911849,5,464
C1.478.58,5.761455034619134,25.40216,5,478
C1.461.203,5.755435595494937,8.38501,5,461
C1.453.135,5.755012180285674,-5.8364997,6,453
C1.452.122,5.753823587006146,5.843815,7,452
C1.453.58,5.751139337289842,14.1826,6,453
C1.452.38,5.7499850523175215,14.812133,8,452
C1.496.97,5.747032405446835,4.4917674,7,496
C1.452.104,5.745176157809389,2.5559456,8,452
C1.478.154,5.7418702042793335,8.75782,5,478
C1.470.33,5.74173511770806,2.992509,8,470
C1.452.63,5.736695690717296,1.0749882,6,452
C1.461.227,5.733909227312925,3.9655898,5,461
C1.453.101,5.7320553610327805,-3.9609497,6,453
C1.468.176,5.726313394782348,4.0594883,6,468
C1.487.110,5.725781224589721,-8.127808,4,487
C1.470.71,5.71410130675848,3.9760838,8,470
C1.478.9,5.711051976681889,13.5564,5,478
C1.463.157,5.709555759154246,-10.818443,6,463
C1.474.18,5.7085347260129975,-8.526924,8,474
C1.461.365,5.7040445657703405,24.98687,4,461
C1.491.83,5.700218012945361,3.1210787,7,491
C1.459.46,5.69866258720557,-8.681735,6,459
C1.453.181,5.696791817929027,-1.326983,6,453
C1.498.127,5.695663042736826,10.097961,5,498
C1.459.200,5.694349598059334,20.428381,6,459
C1.452.159,5.693620538097662,-11.2335,7,452
C1.453.62,5.689115863819154,8.6084,6,453
C1.487.50,5.687117120266739,-13.186659,5,487
C1.453.53,5.672581209965428,1.7863669,6,453
C1.452.1,5.6697778568052595,9.684129,7,452
C1.498.57,5.665310330153027,4.4957614,5,498
C1.459.297,5.661682513309889,-9.225111,5,459
C1.480.35,5.660017024801754,-0.6089422,5,480
C1.453.41,5.659438696931836,-1.8392997,6,453
C1.474.24,5.657188898389523,-13.341837,8,474
C1.453.64,5.656161373529219,0.54503363,6,453
C1.453.109,5.655185836911437,4.4106336,6,453
C1.459.180,5.642086015553204,-3.228402,6,459
C1.453.71,5.634992782454088,5.0476336,6,453
C1.494.347,5.6338691465969974,-17.062479,5,494
C1.496.178,5.632487646886323,9.694646,7,496
C1.453.60,5.629499218585467,-4.9705663,6,453
C1.461.242,5.627562624616606,10.854549,5,461
C1.496.118,5.626752549174604,-4.583197,8,496
C1.453.134,5.625488681102909,-6.7996497,6,453
C1.452.145,5.624962957569421,-8.638104,8,452
C1.475.37,5.621418094866067,8.679462,6,475
C1.496.148,5.619691362350715,3.048978,8,496
C1.461.346,5.615590467084893,15.94467,5,461
C1.468.116,5.61488271126,12.161069,6,468
C1.453.131,5.6126697959387375,-11.09525,6,453
C1.498.146,5.6064687779554605,-4.699659,5,498
C1.496.211,5.596322978149999,2.1591156,8,496
C1.453.80,5.593154650163856,-0.724433,6,453
C1.487.78,5.584959302442307,-14.536599,5,487
C1.453.106,5.582610938664878,-0.73228306,6,453
C1.496.112,5.581875072595495,13.030903,8,496
C1.452.57,5.576512764802081,15.0606785,4,452
C1.496.250,5.575851935338077,13.150353,8,496
C1.459.82,5.574514825923056,0.99631476,6,459
C1.470.241,5.5729646033799165,-12.624979,8,470
C1.487.99,5.567970836045031,-21.96701,3,487
C1.478.87,5.56678157090475,19.32794,5,478
C1.453.54,5.565299760194288,4.988867,6,453
C1.466.18,5.562089969504099,-5.7488647,8,466
C1.494.332,5.560552922937154,-3.2291386,5,494
C1.466.22,5.55863525250502,15.25671,8,466
C1.453.113,5.5581251116675405,14.975835,5,453
C1.459.168,5.556169281253874,3.2000315,6,459
C1.496.166,5.554613179534894,-3.0551343,8,496
C1.496.128,5.553116134938118,3.7504032,8,496
C1.461.299,5.55302792546803,3.9353096,5,461
C1.459.208,5.55269848857028,-9.151635,6,459
C1.453.29,5.5525045323442415,4.260117,6,453
C1.478.10,5.551148025920817,6.87634,5,478
C1.459.158,5.547565911165451,-8.573311,5,459
C1.461.283,5.543854774015447,3.9350297,5,461
C1.470.253,5.531258852203281,-5.0389476,7,470
C1.452.136,5.530337500258923,8.852629,7,452
C1.474.60,5.529515260599978,-5.4109993,8,474
C1.474.27,5.529182473894591,1.9890132,8,474
C1.452.89,5.52827097292007,10.323608,8,452
C1.496.242,5.526669790733273,4.4911156,8,496
C1.452.55,5.5252884527574135,2.9844081,8,452
C1.459.136,5.521477910232181,10.338715,6,459
C1.470.46,5.518573413381709,-5.0084286,8,470
C1.496.144,5.518469074879647,-6.868861,6,496
C1.496.93,5.5184453309862,8.853214,7,496
C1.452.88,5.517678970307548,11.589744,7,452
C1.471.44,5.515786741955129,13.183603,7,471
C1.478.13,5.5136125507037566,0.28501993,5,478
C1.452.114,5.507462364951964,-3.4521418,8,452
C1.466.195,5.506949649612893,-0.32820788,7,466
C1.453.157,5.5050946590850565,10.5277815,5,453
C1.498.123,5.494011741479154,7.853661,5,498
C1.496.208,5.4900609913965095,-0.92452186,8,496
C1.496.98,5.487883721936219,-3.6442344,8,496
C1.474.169,5.482210822462722,-1.4190618,8,474
C1.453.83,5.481997550463085,-12.540645,5,453
C1.487.47,5.477441988923283,-9.266099,5,487
C1.452.96,5.477359958117244,1.9291636,6,452
C1.496.136,5.473410679851598,-9.454063,7,496
C1.496.113,5.473382976575225,-19.768097,8,496
C1.474.143,5.472230094451861,6.256026,8,474
C1.496.119,5.4686594119205365,4.1982408,8,496
C1.459.98,5.464821869848286,-6.249752,6,459
C1.491.95,5.463754075981501,-1.1397071,7,491
C1.471.29,5.461842855781891,23.083204,7,471
C1.453.139,5.460292352936819,-7.267025,5,453
C1.487.70,5.460285245364811,0.111640915,5,487
C1.470.160,5.45726142912839,-4.8516073,7,470
C1.498.97,5.456115026938922,-1.2989987,5,498
C1.453.177,5.443534224615035,-2.352533,6,453
C1.460.27,5.439859920690064,-4.4438963,5,460
C1.453.77,5.435807830002145,4.73885,6,453
C1.453.43,5.434719405019075,11.849367,6,453
C1.453.61,5.434053130603708,10.4524,6,453
C1.480.189,5.433469252919825,0.73533577,4,480
C1.498.94,5.423289539919388,0.6215213,5,498
C1.452.61,5.419414489651065,3.3672206,8,452
C1.496.139,5.407474354319862,14.165394,7,496
C1.470.58,5.402759518676389,-11.358141,8,470
C1.459.189,5.401371353887511,2.052157,5,459
C1.452.31,5.3975476274542915,-7.889642,8,452
C1.461.358,5.392136760927629,8.60223,5,461
C1.474.114,5.3886985068513855,2.240838,8,474
C1.461.318,5.388009244617042,-7.9293103,5,461
C1.498.131,5.38609068086736,6.3123255,4,498
C1.480.129,5.381162214690165,6.070898,4,480
C1.459.252,5.377167706473129,4.190484,5,459
C1.459.71,5.376423092883069,5.849765,6,459
C1.480.107,5.376171958900939,-11.494243,5,480
C1.463.125,5.376092854051539,7.9312725,5,463
C1.453.9,5.37540506376245,-2.8882163,6,453
C1.494.348,5.375035485288054,-18.359978,5,494
C1.453.116,5.373922853523912,17.443033,6,453
C1.496.245,5.372687505120387,5.3471656,8,496
C1.478.55,5.371949335169482,22.62944,5,478
C1.471.85,5.370360231973221,18.483213,6,471
C1.470.53,5.369318490835662,-1.4169288,8,470
C1.496.162,5.366458071211109,-2.1818614,7,496
C1.470.95,5.365015091423938,-5.819466,8,470
C1.498.60,5.363485885918513,-2.9458988,5,498
C1.459.281,5.356573896892341,12.020965,6,459
C1.464.46,5.3555030995614175,2.9603393,6,464
C1.461.280,5.355210835757591,7.601694,3,461
C1.452.71,5.351776473622847,1.1816863,7,452
C1.491.17,5.347611159023049,15.006679,7,491
C1.468.19,5.342136392991433,7.025434,7,468
C1.458.233,5.341592686183418,-3.2819853,5,458
C1.496.101,5.336963366630998,3.3496892,7,496
C1.480.138,5.3354723691957195,-1.3440622,5,480
C1.461.373,5.333309103248653,5.3234696,5,461
C1.480.142,5.332709410385532,-7.7643223,5,480
C1.496.70,5.327431118507381,12.124589,7,496
C1.480.130,5.321573465414067,-19.208862,4,480
C1.496.100,5.316788699547846,-7.5998845,8,496
C1.459.221,5.3164182076268585,5.660048,6,459
C1.498.109,5.310597437210702,5.954181,5,498
C1.498.56,5.30820755483689,-0.42687872,5,498
C1.496.160,5.304634191316181,9.737828,8,496
C1.486.178,5.304582858816989,-12.158166,6,486
C1.480.32,5.304459745328285,-10.128283,5,480
C1.496.146,5.301605253930115,-2.7663343,8,496
C1.453.168,5.299615953516017,2.4812002,6,453
C1.463.119,5.2960557779820325,18.561558,6,463
C1.474.121,5.294480947828176,8.919551,8,474
C1.459.44,5.2895939243796555,-8.9136305,5,459
C1.463.81,5.287970804207458,-7.5801764,6,463
C1.496.145,5.283691243216047,6.3186035,7,496
C1.496.241,5.28351036282563,1.8172177,7,496
C1.498.75,5.282197372156401,-10.825179,5,498
C1.461.351,5.281830508582179,4.51323,5,461
C1.498.124,5.277247373639329,3.8591413,5,498
C1.496.221,5.273826058324568,-9.659909,8,496
C1.498.93,5.273528848180622,2.5510614,5,498
C1.459.143,5.273011007396909,-21.72257,5,459
C1.460.61,5.272262759620648,-7.5055566,5,460
C1.496.207,5.269928951049652,13.412743,7,496
C1.496.230,5.269478930403784,8.430578,8,496
C1.496.176,5.269045477319524,-0.70528954,7,496
C1.461.354,5.266727032292249,4.9800897,5,461
C1.491.105,5.266644805185945,-4.908718,5,491
C1.452.126,5.266066726717039,7.1267705,8,452
C1.498.90,5.2658025373976205,-0.5269987,5,498
C1.453.84,5.260995396795541,10.840915,5,453
C1.461.264,5.2574857169559905,-10.54761,5,461
C1.495.194,5.256719310199491,7.551048,7,495
C1.470.87,5.254527137465584,3.2160838,8,470
C1.459.59,5.254499057393596,12.467714,6,459
C1.478.15,5.253865626228522,18.25042,5,478
C1.464.62,5.252749904516478,6.0955224,6,464
C1.459.234,5.245477983138138,1.9022839,5,459
C1.480.146,5.243293778478164,-5.6709423,5,480
C1.496.42,5.232985098136465,0.56717813,8,496
C1.461.369,5.232175529454482,14.030749,5,461
C1.474.50,5.2285301170055885,1.5857881,8,474
C1.459.51,5.2275648427252115,3.899364,5,459
C1.461.313,5.226207796253627,10.75285,5,461
C1.474.23,5.223546507737578,3.3787463,6,474
C1.465.35,5.222511633447195,-0.77768546,6,465
C1.459.80,5.2223973329306554,-6.5930853,6,459
C1.452.32,5.220577036250527,-1.8528708,6,452
C1.498.69,5.219560028344248,-7.014599,5,498
C1.487.79,5.213109628108448,-6.716179,5,487
C1.480.113,5.211559742277839,-7.7378144,4,480
C1.461.305,5.210467496349624,10.175389,5,461
C1.480.30,5.206299356815608,-7.581522,5,480
C1.461.382,5.204896562181706,22.24003,5,461
C1.470.20,5.20333699829045,-7.1482787,8,470
C1.453.173,5.203220912299105,-3.8651664,6,453
C1.460.32,5.203007202845884,0.03166363,5,460
C1.470.120,5.20217300996877,5.7882214,8,470
C1.474.110,5.200863485068113,6.105763,8,474
C1.474.122,5.197645264039546,-0.76773685,8,474
C1.490.230,5.193123919256618,11.841456,6,490
C1.463.108,5.190926479156882,2.524257,6,463
C1.496.185,5.189957265078962,-2.6410844,8,496
C1.475.96,5.188158311237139,2.2202296,6,475
C1.474.154,5.187632052438891,-6.470737,8,474
C1.474.166,5.187447929175542,-26.750248,7,474
C1.464.96,5.176101824224485,3.385956,6,464
C1.487.97,5.175299524557616,-4.906339,5,487
C1.474.175,5.175036273787555,5.4846506,8,474
C1.498.80,5.174516037384441,14.393567,4,498
C1.474.36,5.1737133149861405,-12.985621,7,474
C1.490.71,5.171623764654762,1.4450499,6,490
C1.480.19,5.17065532142109,-13.490618,3,480
C1.496.107,5.164717982521102,-0.3087844,8,496
C1.461.368,5.162971622104462,13.839089,5,461
C1.459.57,5.162833884958154,5.113189,5,459
C1.459.224,5.158990152053026,2.0660315,6,459
C1.464.56,5.15860217836541,4.965104,5,464
C1.463.59,5.157850956200837,4.1380067,6,463
C1.478.37,5.156649816513088,6.92698,5,478
C1.464.90,5.156112446708244,11.197123,6,464
C1.470.102,5.154070534643138,0.32437128,8,470
C1.478.100,5.153841194197737,6.64174,5,478
C1.478.95,5.151269166471458,6.541,5,478
C1.459.186,5.149265497688008,4.720149,5,459
C1.474.111,5.147378901678039,1.5264506,8,474
C1.486.219,5.142814317898454,-2.0017993,6,486
C1.468.39,5.14180683440375,20.690222,6,468
C1.461.317,5.1399177428110185,3.0580697,5,461
C1.453.85,5.136095391295275,-9.027133,6,453
C1.453.56,5.133239000422083,-2.0976498,6,453
C1.461.376,5.132836561904589,11.6909895,5,461
C1.459.73,5.132694421780901,-11.225037,5,459
C1.470.14,5.1311759179476315,-6.7514567,5,470
C1.478.42,5.12788361615047,11.62938,5,478
C1.453.21,5.127855265298433,-3.3391998,6,453
C1.468.126,5.127249457484855,16.359255,6,468
C1.469.327,5.126263063824534,-9.762527,5,469
C1.460.41,5.1253985882409445,7.2149835,5,460
C1.487.46,5.123334956611324,-3.466099,5,487
C1.453.128,5.122495392020346,-1.7191997,6,453
C1.461.293,5.115256760248106,5.7481894,5,461
C1.480.46,5.114487368603617,-9.404482,5,480
C1.453.148,5.108778487750212,-7.6928663,6,453
C1.494.345,5.103338305996013,0.8843878,4,494
C1.466.220,5.097330658253668,16.346079,6,466
C1.487.96,5.096846124699071,-18.032358,5,487
C1.475.35,5.091592083169475,6.4400964,6,475
C1.452.27,5.091014019564726,10.245054,7,452
C1.498.74,5.0841129429903384,6.4304814,5,498
C1.474.160,5.08353637302558,-13.774525,8,474
C1.490.285,5.081343449226066,-2.440053,7,490
C1.488.99,5.0791017927977915,-3.6269996,6,488
C1.461.273,5.0777433639796445,-13.302831,5,461
C1.452.62,5.076818173502684,9.960183,8,452
C1.494.349,5.076360455705045,0.5045672,4,494
C1.453.90,5.075822991346458,0.23481697,6,453
C1.480.50,5.075149332539416,-5.5031624,5,480
C1.463.76,5.072404428256815,1.6515735,6,463
C1.490.228,5.069676134967026,-21.382296,7,490
C1.496.46,5.0696050779548045,-20.386253,7,496
C1.463.17,5.063644437763838,9.524691,6,463
C1.453.97,5.061141842279039,4.882167,6,453
C1.458.196,5.058311490629192,11.497635,5,458
C1.461.234,5.057955047156172,-3.6432104,5,461
C1.496.84,5.05747044912522,-10.186197,8,496
C1.498.120,5.0543920896871075,2.0200613,5,498
C1.464.53,5.053665670139928,0.043292962,5,464
C1.474.172,5.0528607941758015,-2.288962,8,474
C1.466.189,5.047538872160865,0.26613536,8,466
C1.461.225,5.047534973630164,4.3111095,5,461
C1.465.104,5.046290842909778,-0.078518786,6,465
C1.496.137,5.045670774621835,0.9232281,8,496
C1.478.20,5.045192823496462,9.80666,5,478
C1.453.33,5.0426702249186635,14.339233,6,453
C1.468.193,5.039318386054463,-3.9620662,7,468
C1.471.83,5.039084526543905,23.945417,7,471
C1.452.110,5.039056211066521,-2.0073419,8,452
C1.466.211,5.024584156179956,0.14303538,8,466
C1.453.66,5.0236359205262335,-3.0774376,4,453
C1.461.245,5.019077762291687,-19.87458,3,461
C1.498.121,5.018873820193693,20.597141,4,498
C1.463.143,5.014887325214274,0.6761568,6,463
C1.487.98,5.0139640962693415,-13.651979,5,487
C1.470.279,5.009972612098228,-13.630154,8,470
C1.463.88,5.009813097228039,-0.6336764,5,463
C1.463.144,5.007727814885718,-1.8670058,5,463
C1.474.140,5.003518173530172,-7.1324244,8,474
C1.468.161,4.997311681903944,4.5367484,7,468
C1.463.73,4.990732841174209,12.203374,6,463
C1.468.59,4.98597500492779,-5.5000954,6,468
C1.486.210,4.984055689663416,-25.632383,6,486
C1.461.389,4.98399283195502,-2.8784902,5,461
C1.480.124,4.9829429654376485,-5.944982,5,480
C1.478.160,4.980502535077707,12.079331,4,478
C1.459.125,4.97544545067668,-8.024435,6,459
C1.459.117,4.974944253238649,-5.790616,5,459
C1.475.70,4.974612728993906,3.8150423,5,475
C1.496.181,4.964113893759383,-7.274847,8,496
C1.496.163,4.962241406742652,-1.3755219,8,496
C1.458.259,4.9613876848953,11.965095,5,458
C1.459.113,4.959232256918751,12.953329,5,459
C1.453.183,4.958455110580574,9.259315,5,453
C1.494.326,4.958032998824469,-12.847798,5,494
C1.461.398,4.9538694520955335,7.8647695,5,461
C1.459.33,4.946256046424625,12.403881,6,459
C1.471.89,4.944784205326815,15.623117,7,471
C1.453.185,4.943331276053402,-2.6475997,6,453
C1.496.172,4.942476321014295,-6.0029845,8,496
C1.453.39,4.9392718786732015,7.845595,5,453
C1.461.208,4.933813308521707,4.1672096,5,461
C1.498.112,4.929193654532633,1.6163013,5,498
C1.480.93,4.923948046087803,-8.873962,5,480
C1.498.137,4.920750815141051,13.370981,5,498
